tweet_translated_tokenized,sentiment,NB_Negativo,NB_Positivo,SVM_Negativo,SVM_Positivo,DF_Negativo,DF_Positivo,MaxEnt_Negativo,MaxEnt_Positivo
"['today', 'began', 'campaign', 'elections', 'student', 'representatives', 'lacatolica']",Negativo,0.6259356708751975,0.374064329124802,0.7665819431328317,0.233418056867168,1.0,0.0,0.5777592684017618,0.42224073159823816
"['lamejorvzla', 'respectful', 'human', 'rights', 'cares', 'citizen', 'understands', 'rights', 'demand']",Positivo,0.6413377225206974,0.35866227747930296,0.9008956546058241,0.09910434539417616,1.0,0.0,0.6518842768817323,0.34811572311826766
"['lamejorvzla', 'solid', 'institutions', 'respected', 'abided', 'authorities', 'citizens']",Positivo,0.5263606233883025,0.4736393766116957,0.3410677398159907,0.6589322601840094,1.0,0.0,0.5330723510453264,0.46692764895467365
"['lamejorvzla', 'one', 'equal', 'opportunities', 'grow', 'progress']",Positivo,0.3387875857820408,0.6612124142179594,0.17472055913910714,0.825279440860893,1.0,0.0,0.4693559228699874,0.5306440771300126
"['rt', 'jordymoncada', 'leopoldolopez', 'human', 'rights', 'transversal', 'axis', 'public', 'policies', 'lamejorvzla']",Negativo,0.5503364487110034,0.4496635512889965,0.7257000163338005,0.2742999836661993,1.0,0.0,0.591571340358233,0.408428659641767
"['would', 'interesting', 'ask', 'oneself', 'salary', 'president', 'donating', 'formal', 'one', 'one']",Positivo,0.5190302857406061,0.4809697142593946,0.5097882648626396,0.4902117351373604,0.0,1.0,0.5648736865204018,0.43512631347959824
"['first', 'time', 'chávez', 'donates', 'renounces', 'salary', 'emoluments', 'law']",Negativo,0.6416095313932328,0.3583904686067653,0.7754685478142145,0.2245314521857855,1.0,0.0,0.6401160520340576,0.3598839479659423
"['chavez', 'announces', 'donate', 'salary', 'psuv', 'given', 'salary', 'happened', 'need', 'speech']",Negativo,0.5668129043905235,0.4331870956094748,0.645523777023172,0.3544762229768281,1.0,0.0,0.5694142250464971,0.430585774953503
"['miguelsabal', 'nihuskey', 'bizarre', 'bizarre']",Negativo,0.4971663144431314,0.5028336855568677,0.6187625316895484,0.3812374683104516,1.0,0.0,0.546847966649415,0.4531520333505849
"['many', 'tweets', 'put', 'venevisión', 'found', 'la', 'tigresa', 'del', 'oriente', 'venezuelan', 'version', 'al', 'cubo']",Negativo,0.6846653737253066,0.3153346262746933,0.8776562997331934,0.12234370026680645,1.0,0.0,0.6404403944215108,0.3595596055784892
"['miguelsabal', 'nihuskey', 'ahhhh', 'yes', 'nicole', 'enjoying', 'lila', 'liliana', 'lilibeth']",Positivo,0.408668123196659,0.5913318768033411,0.3352824612828505,0.6647175387171497,0.0,1.0,0.49098075057910684,0.5090192494208932
"['rt', 'cdh', 'ucab', 'council', 'spanish', 'judicial', 'power', 'considers', 'trial', 'mariafiuni', 'attack', 'rule', 'law']",Negativo,0.7110610277542024,0.28893897224579834,0.8911039229584862,0.10889607704151384,1.0,0.0,0.6369474003817837,0.36305259961821634
"['workers', 'delegates', 'representatives', 'voluntadpopular', 'movements']",Negativo,0.5392246397410644,0.4607753602589344,0.5714499332358107,0.4285500667641895,1.0,0.0,0.5471697794316215,0.45283022056837857
"['workers', 'voluntadpopular', 'organize', 'social', 'movements', 'gremios', 'sindicatos']",Negativo,0.5071424481134276,0.4928575518865728,0.6055742024666565,0.3944257975333436,1.0,0.0,0.5415739958289578,0.45842600417104223
"['willing', 'workers', 'unions', 'unions', 'committed', 'voluntadpopular']",Positivo,0.5078707694026439,0.4921292305973561,0.5122557571299313,0.4877442428700687,1.0,0.0,0.5328462112118426,0.46715378878815733
"['rt', 'gustavoguaido', 'lidera', 'bpulidom', 'nituscarbonell', 'gilbercaro', 'vladimir', 'scarface', 'futuropresente']",Negativo,0.40656251880351785,0.5934374811964827,0.4436559226450426,0.5563440773549573,1.0,0.0,0.49605668519051904,0.503943314809481
"['mayor', 'emiliograteron', 'also', 'reminds', 'prosecution', 'chacao', 'requested', 'pertinent', 'investigations', 'carried', 'case']",Negativo,0.6020334643612415,0.39796653563875856,0.7737755406998651,0.22622445930013504,1.0,0.0,0.6052857371878699,0.39471426281213
"['accompanying', 'mayor', 'emiliograteron', 'asks', 'prosecution', 'continue', 'investigation', 'requested']",Negativo,0.6227346588913261,0.37726534110867466,0.7875082819175633,0.2124917180824364,1.0,0.0,0.5996715455653772,0.40032845443462284
"['rt', 'gabrielaleruiz', 'voluntadpopular', 'carlosvecchio', 'bpulidom', 'hernanjnunez', 'tsj', 'details']",Negativo,0.4995377138571384,0.50046228614286,0.5328458859011045,0.4671541140988956,1.0,0.0,0.522241169736859,0.47775883026314103
"['marianodealba', 'send', 'email', 'dm', 'send']",Negativo,0.53366899077425,0.4663310092257498,0.5344500872629134,0.4655499127370867,1.0,0.0,0.5396330293842396,0.4603669706157604
"['appeal', 'law', 'special', 'contributions', 'oil', 'surpluses', 'presented', 'dip', 'hernanjnunez', 'carlosvecchio']",Positivo,0.487578599065307,0.5124214009346926,0.4482121814439539,0.5517878185560462,1.0,0.0,0.5245541657937771,0.47544583420622294
"['president', 'dictates', 'law', 'special', 'contributions', 'oil', 'surpluses', 'within', 'framework', 'authorization', 'authorized']",Positivo,0.5071883199606599,0.4928116800393414,0.5427211030309399,0.4572788969690601,1.0,0.0,0.5349526623990917,0.4650473376009083
"['moment', 'supreme', 'court', 'filing', 'appeal', 'annulment', 'law', 'special', 'contributions', 'oil', 'surpluses']",Positivo,0.42170608737284937,0.5782939126271511,0.21345151158127465,0.7865484884187255,0.0,1.0,0.4538932156936585,0.5461067843063415
"['let', 'people', 'present', 'requests', 'mr', 'minister', 'know', 'first', 'part', 'liberenalorent']",Negativo,0.5714323292692081,0.42856767073079055,0.5074986128220849,0.4925013871779152,1.0,0.0,0.575559286729364,0.42444071327063604
"['minister', 'waiting', 'sitting', 'ave', 'urdaneta']",Negativo,0.5312525245304396,0.4687474754695598,0.6057610109906679,0.3942389890093319,1.0,0.0,0.5633840904338434,0.4366159095661566
"['young', 'people', 'operation', 'libertad', 'protested', 'barinas', 'release', 'gral', 'delfín', 'gomez', 'imprisoned', 'years', 'without', 'sentence']",Negativo,0.6474555335038363,0.35254446649616417,0.7784646686217905,0.2215353313782096,1.0,0.0,0.6277726060713511,0.37222739392864895
"['minister', 'tareck', 'el', 'aissami', 'one', 'negotiated', 'release', 'political', 'prisoners', 'operation', 'freedom', 'want', 'comply']",Positivo,0.6625515069594246,0.3374484930405757,0.6988264861476733,0.3011735138523268,0.0,1.0,0.607889269273861,0.392110730726139
"['mrij', 'closed', 'citizens', 'turn', 'blind', 'eye', 'police', 'brutality']",Negativo,0.5419763522247601,0.4580236477752414,0.6009704231761672,0.3990295768238328,1.0,0.0,0.5623306120939557,0.43766938790604426
"['let', 'us', 'deliver', 'document', 'requests', 'ministries', 'closed', 'citizens', 'requests']",Negativo,0.5783436420932396,0.4216563579067607,0.6281226498794213,0.3718773501205787,1.0,0.0,0.5703793945608056,0.4296206054391945
"['ministry', 'interior', 'justice', 'demanding', 'human', 'rights', 'respected', 'lorent', 'saleh', 'mother', 'marielvic', 'released']",Positivo,0.5439714072311994,0.4560285927688024,0.3615819622230253,0.6384180377769747,1.0,0.0,0.5283068644818782,0.47169313551812175
"['venezuelan', 'gets', 'demanding', 'justice', 'done', 'police', 'brutality']",Negativo,0.4899543094646416,0.5100456905353591,0.15679809466713976,0.8432019053328601,0.0,1.0,0.44524774007211676,0.5547522599278832
"['entered', 'columbia', 'decide', 'columbia', 'stanford', 'one', 'want', 'go']",Positivo,0.6082286318392383,0.391771368160762,0.5878880313892465,0.4121119686107536,0.0,1.0,0.5832855033135818,0.41671449668641825
"['osv', 'conducted', 'christian', 'vasquez', 'tribute', 'concert', 'system', 'youth', 'orchestras', 'choirs']",Negativo,0.605179743960072,0.3948202560399262,0.6716640230591624,0.32833597694083755,1.0,0.0,0.5882469315410023,0.41175306845899773
"['scolding', 'tweet', 'rt', 'isabellera', 'prevents', 'seeing', 'reality', 'calling', 'answer', 'rt', 'joserpages', 'bad']",Negativo,0.5695664623855597,0.4304335376144403,0.7567794093656839,0.2432205906343161,1.0,0.0,0.5743084601584882,0.42569153984151176
"['people', 'office', 'one', 'looking', 'letter', 'working']",Negativo,0.6838399972735417,0.31616000272645856,0.8631270990229736,0.13687290097702667,1.0,0.0,0.6484000173713003,0.3515999826286998
"['making', 'people', 'work', 'card', 'wars', 'looks', 'like', 'money', 'cyclone']",Negativo,0.4581357390018127,0.5418642609981857,0.24401832006598864,0.7559816799340116,0.0,1.0,0.4476132494816166,0.5523867505183834
"['ipostel', 'office', 'understand', 'impossible', 'one', 'receive', 'letter']",Negativo,0.6520313206623871,0.3479686793376135,0.8609482249856705,0.13905177501432953,1.0,0.0,0.6331130477603634,0.36688695223963663
"['eddyacs', 'want']",Positivo,0.4114038473769977,0.5885961526230029,0.09762558462806564,0.9023744153719344,0.0,1.0,0.432950208642508,0.567049791357492
"['joseluisrivas', 'saw', 'message', 'send', 'inbox', 'phone', 'call', 'tell', 'easier']",Positivo,0.6136344893129416,0.3863655106870579,0.7827393945898613,0.2172606054101388,1.0,0.0,0.5924169719632877,0.40758302803671237
"['rt', 'mayte', 'rockolita', 'help', 'us', 'find', 'davidtavera', 'please', 'rt']",Positivo,0.4127443626432128,0.5872556373567887,0.393069604328088,0.606930395671912,1.0,0.0,0.4754200531942352,0.5245799468057648
"['got', 'mother', 'tail', 'stressed', 'late', 'arrived', 'week']",Negativo,0.5741442699155868,0.42585573008441496,0.6980376398473245,0.3019623601526755,1.0,0.0,0.5707782309438212,0.4292217690561788
"['certify', 'rt', 'un', 'dato', 'using', 'cell', 'phone', 'driving', 'risk', 'accident', 'rises', 'ud']",Negativo,0.5254031982776093,0.4745968017223901,0.5883541550050845,0.41164584499491547,1.0,0.0,0.5542935745287596,0.44570642547124045
"['andrep', 'happened', 'mrs', 'jaimita', 'borja', 'annoying', 'lot']",Negativo,0.3674744950014152,0.6325255049985851,0.3308805688900942,0.6691194311099056,0.0,1.0,0.46780831969469794,0.5321916803053021
"['also', 'heard', 'one', 'fined', 'wearing', 'blue', 'hat', 'rt', 'eddyacs', 'pierigarcia', 'sarahannag', 'france', 'woman', 'fined', 'wearing', 'veil']",Negativo,0.473683473967188,0.5263165260328123,0.5890782030714575,0.4109217969285425,1.0,0.0,0.5429325852601989,0.457067414739801
"['thamarana', 'watch', 'early']",Negativo,0.5555391998565071,0.4444608001434932,0.7187117140728372,0.2812882859271628,1.0,0.0,0.5678026197869288,0.43219738021307125
"['rt', 'mayte', 'rockolita', 'help', 'us', 'find', 'davidtavera', 'please', 'rt']",Positivo,0.4127443626432128,0.5872556373567887,0.393069604328088,0.606930395671912,1.0,0.0,0.4754200531942352,0.5245799468057648
"['song', 'nun', 'tukki', 'sounds', 'gustavoguaido', 'sarahannag', 'pierigarcia']",Negativo,0.3843961078503164,0.6156038921496845,0.4557238494817727,0.5442761505182273,1.0,0.0,0.49605386209796587,0.5039461379020341
"['gedgard', 'dear', 'good', 'news', 'congratulations']",Positivo,0.2300528441450785,0.7699471558549201,0.022157062202382092,0.9778429377976179,0.0,1.0,0.30301017790977525,0.6969898220902248
"['manuelavendano', 'stop', 'tweeting', 'go', 'prepare', 'good', 'party']",Positivo,0.5410411836576223,0.4589588163423764,0.26274395277732265,0.7372560472226776,0.0,1.0,0.5195518751418027,0.4804481248581973
"['sad', 'government', 'treats', 'citizens', 'less', 'dares', 'decide', 'others']",Negativo,0.5697190691277283,0.4302809308722724,0.6458101360816308,0.35418986391836915,0.0,1.0,0.5670496087365684,0.43295039126343154
"['eduardomassieu', 'leaving', 'country']",Negativo,0.4653722355561788,0.5346277644438218,0.4529749004529646,0.5470250995470353,1.0,0.0,0.4927009327295795,0.5072990672704205
"['andrep', 'piña', 'whatsapp', 'died', 'soon', 'entered', 'ccs', 'went', 'crazy', 'arrived', 'well', 'things', 'tbn']",Negativo,0.3854874346831043,0.6145125653168945,0.13380582057420665,0.8661941794257931,0.0,1.0,0.4419827504086946,0.5580172495913054
"['see', 'time', 'look', 'video', 'rt', 'quehaypuleo', 'today', 'world', 'autism', 'day', 'let', 'raise', 'label', 'video']",Negativo,0.5380706228111574,0.4619293771888408,0.6004585706605451,0.39954142933945497,1.0,0.0,0.5725999475024963,0.42740005249750374
"['manuelavendano', 'sarahannag', 'bahhhhh', 'cry']",Negativo,0.5691082853363911,0.4308917146636095,0.7515213272506975,0.24847867274930266,1.0,0.0,0.5844901179227151,0.41550988207728495
"['really', 'see', 'melavaud', 'show', 'gilbercaro', 'impressive', 'life', 'story']",Positivo,0.5664718040555838,0.4335281959444174,0.6613224282047395,0.3386775717952605,0.0,1.0,0.5655861931824377,0.4344138068175623
"['rt', 'cdh', 'ucab', 'truth', 'right', 'invite', 'forum', 'next', 'march', 'lacatolica', 'ddhh']",Positivo,0.5705515866796385,0.4294484133203629,0.5975035007753023,0.4024964992246976,1.0,0.0,0.5528299135564897,0.4471700864435103
"['vicente', 'calderón', 'atlético', 'vs', 'real', 'madrid']",Negativo,0.5369863003640353,0.4630136996359637,0.6267537350385428,0.3732462649614572,1.0,0.0,0.5637016302605324,0.4362983697394676
"['para', 'isabellera', 'time', 'life', 'never', 'felt', 'way', 'swear', 'true', 'owe', 'duke']",Positivo,0.6497146306769718,0.3502853693230274,0.8897433383647232,0.1102566616352769,1.0,0.0,0.650369134154392,0.34963086584560793
"['para', 'isabellera', 'time', 'life', 'never', 'felt', 'way', 'swear', 'true', 'owe', 'duke']",Positivo,0.6497146306769718,0.3502853693230274,0.8897433383647232,0.1102566616352769,1.0,0.0,0.650369134154392,0.34963086584560793
"['para', 'isabellera', 'time', 'life', 'never', 'felt', 'way', 'swear', 'true', 'owe', 'duke']",Positivo,0.6497146306769718,0.3502853693230274,0.8897433383647232,0.1102566616352769,1.0,0.0,0.650369134154392,0.34963086584560793
"['josemoralesa', 'governance', 'said', 'may', 'ideal', 'translation', 'used', 'sense']",Positivo,0.5977832198319546,0.4022167801680436,0.8369140706184196,0.16308592938158042,1.0,0.0,0.6013618962127234,0.39863810378727665
"['gonzoucab', 'envy', 'much', 'envy']",Negativo,0.3960549423059526,0.6039450576940477,0.30866981905269075,0.6913301809473094,1.0,0.0,0.47291593173088353,0.5270840682691165
"['marimarval', 'spring', 'awakening']",Negativo,0.5185630096723554,0.4814369903276455,0.6098829457908946,0.3901170542091055,1.0,0.0,0.5521111103950849,0.4478888896049152
"['exciting', 'arrival', 'airport', 'people', 'waiting', 'us', 'thank']",Positivo,0.41169005596928376,0.5883099440307169,0.16290959954964676,0.8370904004503533,0.0,1.0,0.3875233467846543,0.6124766532153457
"['state', 'guarantees', 'protects', 'human', 'rights', 'fear', 'international', 'supervisory', 'bodies']",Negativo,0.6780286561748182,0.3219713438251807,0.8994064920695398,0.10059350793046012,1.0,0.0,0.6495226253238404,0.35047737467615964
"['venezuelan', 'state', 'understand', 'role', 'commission', 'court', 'protection', 'human', 'rights', 'incompatible', 'practices']",Negativo,0.5912156883460625,0.4087843116539365,0.7989309663649432,0.20106903363505685,0.0,1.0,0.5873500420444034,0.41264995795559656
"['day', 'long', 'really', 'satisfying', 'thanks', 'messages', 'really', 'well', 'audience']",Positivo,0.44154904643779214,0.5584509535622073,0.23248009269625625,0.7675199073037438,0.0,1.0,0.41875876184798977,0.5812412381520102
"['hearing', 'concludes', 'written', 'arguments', 'questions', 'asked', 'judges', 'must', 'sent', 'april', 'cidhve']",Negativo,0.7358609878491742,0.2641390121508266,0.935194577470858,0.06480542252914195,1.0,0.0,0.6748385720704541,0.32516142792954594
"['state', 'contradicts', 'saying', 'candidate', 'legislative', 'positions', 'intervention', 'cannot', 'run', 'cidhve']",Negativo,0.5198329007568996,0.480167099243101,0.5440683983763914,0.4559316016236085,1.0,0.0,0.5394935512726499,0.46050644872735014
"['judge', 'macaulay', 'asks', 'venezuelan', 'state', 'equates', 'fact', 'person', 'votes', 'right', 'candidate', 'cidhve']",Negativo,0.5435611661787205,0.4564388338212804,0.6030576727262594,0.3969423272737405,0.0,1.0,0.5548539965691173,0.4451460034308828
"['judge', 'macaulay', 'asks', 'conviction', 'parameters', 'established', 'convention', 'corruption', 'cidhve']",Negativo,0.5587140530634686,0.4412859469365323,0.7516384127437574,0.2483615872562428,1.0,0.0,0.5881459375302212,0.41185406246977885
"['judge', 'macaulay', 'tells', 'state', 'convention', 'corruption', 'speak', 'flajelo', 'state', 'says', 'fund', 'cidhve']",Negativo,0.6055798437469971,0.3944201562530023,0.7566169518240732,0.2433830481759269,1.0,0.0,0.5791268397755152,0.4208731602244849
"['judge', 'diego', 'garcía', 'sayán', 'opens', 'period', 'questions', 'judges', 'parties', 'cidhve']",Positivo,0.5301177983178308,0.4698822016821694,0.7652222989965453,0.2347777010034545,1.0,0.0,0.5787834290435021,0.42121657095649795
"['state', 'replies', 'commission', 'puts', 'court', 'uncomfortable', 'situation', 'biased', 'venezuela', 'cidhve']",Negativo,0.5987181160449779,0.4012818839550216,0.6289759042434064,0.3710240957565935,0.0,1.0,0.5447586900278951,0.4552413099721048
"['also', 'mention', 'venezuelan', 'state', 'vtv', 'dedicated', 'since', 'yesterday', 'denigrate', 'violate', 'rights', 'llm', 'cidhve']",Negativo,0.5345883654829926,0.4654116345170067,0.6361258149950579,0.36387418500494206,1.0,0.0,0.5576727576485212,0.4423272423514788
"['also', 'express', 'irregular', 'procedures', 'carried', 'imposition', 'sanctions', 'cidhve']",Negativo,0.6522134158865014,0.3477865841134979,0.84047750337009,0.15952249662991025,1.0,0.0,0.6199174778701202,0.38008252212987975
"['rejoinder', 'us', 'defense', 'focused', 'whether', 'violations', 'rights', 'cidhve', 'committed']",Positivo,0.4966336014364016,0.5033663985635971,0.4251440878565427,0.5748559121434573,0.0,1.0,0.49988428724442047,0.5001157127555795
"['commission', 'also', 'states', 'hearing', 'demonstrated', 'enormous', 'discretion', 'lack', 'proportionality', 'sanction', 'cidhve']",Negativo,0.6446185179079376,0.35538148209206405,0.8673838472960524,0.1326161527039477,1.0,0.0,0.6430062299677096,0.3569937700322904
"['reply', 'inter', 'american', 'commission', 'refers', 'fact', 'comptroller', 'law', 'violates', 'american', 'convention', 'cidhve']",Negativo,0.5562653845739822,0.4437346154260196,0.6229229392778463,0.3770770607221537,1.0,0.0,0.546443765974737,0.45355623402526296
"['let', 'go', 'reply', 'rejoinder', 'cidhve']",Negativo,0.6233368460171697,0.3766631539828304,0.7701371801150824,0.22986281988491786,1.0,0.0,0.6238534846538579,0.3761465153461421
"['saltrón', 'never', 'venezuela', 'human', 'rights', 'respected', 'much', 'years', 'chávez', 'go']",Positivo,0.6499682947866229,0.3500317052133776,0.9079119012249256,0.0920880987750744,1.0,0.0,0.6434436677243611,0.3565563322756389
"['venezuelan', 'state', 'speak', 'human', 'rights', 'limits', 'saying', 'acts', 'corruption', 'carried', 'procedure', 'cidhve']",Negativo,0.5703720170653576,0.4296279829346414,0.623427432740286,0.3765725672597141,1.0,0.0,0.5861052248496791,0.4138947751503209
"['may', 'controversy', 'terms', 'law', 'tolerable', 'state', 'attack', 'disqualify', 'especially', 'court', 'like', 'cidhve']",Negativo,0.4828379148237501,0.5171620851762506,0.21677181314684435,0.7832281868531558,0.0,1.0,0.43141539871837953,0.5685846012816205
"['venezuelan', 'say', 'sorry', 'feel', 'representation', 'state', 'cidhve']",Negativo,0.6717145283308407,0.3282854716691609,0.7927079856573459,0.20729201434265399,1.0,0.0,0.6245641436457272,0.37543585635427285
"['venezuelan', 'state', 'want', 'prevent', 'honorable', 'court', 'deceived', 'commission', 'cidhve']",Positivo,0.4795975440410588,0.5204024559589401,0.1932932508322424,0.8067067491677578,0.0,1.0,0.4513990682632588,0.5486009317367412
"['representation', 'state', 'speaks', 'official', 'comptroller', 'office', 'speaks', 'cidhve']",Negativo,0.6615347187621385,0.3384652812378631,0.7452458874548791,0.25475411254512104,1.0,0.0,0.5909891943259182,0.4090108056740818
"['way', 'incongruities', 'state', 'highlighted', 'affirming', 'due', 'process', 'case', 'leopoldolopez', 'cidhve']",Negativo,0.5762122953865736,0.4237877046134275,0.5670649822060092,0.4329350177939908,1.0,0.0,0.5769793957222338,0.4230206042777662
"['intervention', 'defense', 'focused', 'fact', 'restriction', 'empty', 'candidate', 'human', 'rights', 'suffrage', 'cidhve']",Positivo,0.6405704532060151,0.3594295467939861,0.8527561242787673,0.14724387572123254,0.0,1.0,0.6171574713870871,0.38284252861291285
"['lawyer', 'josé', 'antonio', 'maes', 'spoke', 'defense', 'leopoldolopez', 'cidhve']",Positivo,0.5880172823297974,0.4119827176702027,0.6647134994241441,0.335286500575856,0.0,1.0,0.5718902019232228,0.4281097980767771
"['hearing', 'began', 'inter', 'american', 'commission', 'speaks', 'servio', 'paulo', 'piñero', 'commissioner', 'rapporteur', 'venezuela', 'cidhve']",Negativo,0.5617776222320364,0.4382223777679649,0.6845931825348367,0.3154068174651634,1.0,0.0,0.5789608113719329,0.4210391886280671
"['parties', 'month', 'send', 'written', 'conclusions', 'sentence', 'must', 'handed', 'months', 'later', 'cidhve']",Positivo,0.4485069931405733,0.5514930068594276,0.3942686339445762,0.6057313660554237,1.0,0.0,0.5035534554296466,0.4964465445703535
