tweet_translated_tokenized,sentiment,NB_Negativo,NB_Positivo,SVM_Negativo,SVM_Positivo,DF_Negativo,DF_Positivo,MaxEnt_Negativo,MaxEnt_Positivo
"['facing', 'coronavirus', 'challenge', 'mental', 'well', 'video', 'via', 'eltiempolatino']",Positivo,0.6044173279797755,0.3955826720202229,0.598502559751104,0.4014974402488961,0.0,1.0,0.6301284004201049,0.36987159957989507
"['josé', 'luis', 'parada', 'sánchez', 'fugitive', 'justice', 'corruption', 'pdvsa', 'appeared', 'buying', 'cattle', 'colombia', 'maibortpetit', 'via', 'eltiempolatino']",Positivo,0.7223791236156979,0.2776208763843009,0.6313452396328217,0.3686547603671782,1.0,0.0,0.6745607240050846,0.32543927599491546
"['paho', 'seeks', 'million', 'combat', 'coronavirus', 'pandemic', 'via', 'eltiempolatino', 'abr']",Negativo,0.8474440175167953,0.15255598248320454,0.9394323300511446,0.0605676699488554,1.0,0.0,0.7691153725845473,0.23088462741545268
"['alminuto', 'libya', 'announces', 'first', 'death', 'coronavirus', 'amid', 'fighting', 'via', 'eltiempolatino']",Negativo,0.7652221247875294,0.2347778752124719,0.8842370782822759,0.11576292171772384,1.0,0.0,0.7097044746805148,0.29029552531948516
"['alminuto', 'florida', 'exceeds', 'cases', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.8865890256024921,0.11341097439750722,0.9343409370880179,0.06565906291198205,1.0,0.0,0.7796633159066878,0.22033668409331222
"['venezuela', 'registers', 'two', 'new', 'deaths', 'coronavirus', 'two', 'new', 'positive', 'cases', 'via', 'eltiempolatino']",Positivo,0.8783182550205193,0.1216817449794804,0.7706259483659066,0.2293740516340935,0.0,1.0,0.7485072678686919,0.25149273213130807
"['alminuto', 'youth', 'rehabilitation', 'services', 'clerk', 'dies', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.6554242928066054,0.3445757071933944,0.7682486021453047,0.2317513978546953,1.0,0.0,0.670442575095545,0.32955742490445505
"['many', 'jobs', 'coronavirus', 'kill', 'us', 'via', 'eltiempolatino']",Negativo,0.6978895332103053,0.3021104667896963,0.8274158249552215,0.1725841750447785,1.0,0.0,0.7219623465070593,0.2780376534929407
"['delegate', 'guzmán', 'asks', 'virginia', 'residents', 'prepare', 'strongest', 'part', 'coronavirus', 'video', 'via', 'eltiempolatino']",Positivo,0.6611926504179665,0.3388073495820323,0.8002047462263839,0.19979525377361604,1.0,0.0,0.6538723090286072,0.34612769097139284
"['coronavirus', 'red', 'cloth', 'facade', 'colombian', 'homes', 'mean', 'via', 'eltiempolatino']",Negativo,0.7277273275888629,0.2722726724111377,0.8425093360579536,0.15749066394204622,1.0,0.0,0.7018132839056364,0.29818671609436365
"['global', 'deaths', 'coronavirus', 'double', 'week', 'via', 'eltiempolatino']",Negativo,0.7875557600623361,0.212444239937663,0.9113059624821902,0.08869403751780992,1.0,0.0,0.7692590897111614,0.2307409102888386
"['montgomery', 'county', 'ensures', 'financial', 'aid', 'need', 'via', 'eltiempolatino']",Negativo,0.5221617783520585,0.4778382216479415,0.6138498634945142,0.38615013650548574,0.0,1.0,0.6039567092635416,0.3960432907364584
"['colombian', 'government', 'denies', 'extension', 'quarantine', 'via', 'eltiempolatino']",Negativo,0.7436920154472852,0.2563079845527131,0.7932349388579347,0.20676506114206505,0.0,1.0,0.6721067203201836,0.32789327967981646
"['alminuto', 'four', 'journalists', 'ecuador', 'die', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.8018091160219399,0.19819088397805928,0.9367591320389896,0.06324086796101047,1.0,0.0,0.7427836588748087,0.2572163411251914
"['measures', 'maryland', 'curfew', 'according', 'official', 'spokespersons', 'video', 'via', 'eltiempolatino']",Negativo,0.7079609855822245,0.29203901441777697,0.7895368381359597,0.21046316186404032,1.0,0.0,0.6433863004692193,0.35661369953078076
"['us', 'announces', 'anti', 'drug', 'operation', 'caribbean', 'maduro', 'regime', 'relies', 'drug', 'profits', 'via', 'eltiempolatino']",Positivo,0.7430223655405778,0.25697763445942223,0.8295734653855082,0.17042653461449167,0.0,1.0,0.6907104177235681,0.30928958227643183
"['last', 'hour', 'president', 'donald', 'trump', 'accompanied', 'southern', 'command', 'department', 'justice', 'announces', 'maritime', 'air', 'anti', 'narcotics', 'operation', 'caribbean', 'vía', 'eltiempolatino']",Positivo,0.5932578291013801,0.40674217089862297,0.4614734558509486,0.5385265441490514,0.0,1.0,0.5451180600187948,0.45488193998120513
"['mayor', 'bowser', 'reminded', 'residents', 'landlords', 'issue', 'late', 'fees', 'eviction', 'notices']",Negativo,0.56436277328365,0.43563722671634897,0.586518207623301,0.4134817923766989,1.0,0.0,0.5746702825281302,0.42532971747186976
"['venezuela', 'eeuu', 'support', 'us', 'accusations', 'nicolás', 'maduro', 'part', 'ii', 'maibortpetit', 'via', 'eltiempolatino']",Positivo,0.8266651522408845,0.17333484775911376,0.8022118609852441,0.197788139014756,0.0,1.0,0.7208533727725461,0.2791466272274538
"['judicial', 'process', 'cliver', 'alcalá', 'cordones', 'begins', 'new', 'york', 'maibortpetit', 'via', 'eltiempolatino']",Negativo,0.69911708695204,0.30088291304796005,0.7154614146065492,0.28453858539345084,1.0,0.0,0.6792984106726834,0.32070158932731657
"['opinion', 'noriega', 'maduro', 'drugs', 'money', 'power', 'hectorschamis', 'via', 'eltiempolatino']",Negativo,0.765596412719785,0.23440358728021365,0.9394629156639922,0.06053708433600773,1.0,0.0,0.7347181279778118,0.2652818720221882
"['duque', 'announces', 'suspension', 'evictions', 'increase', 'rents', 'quarantine', 'via', 'eltiempolatino']",Positivo,0.5520777561131264,0.4479222438868742,0.2463613784725235,0.7536386215274764,0.0,1.0,0.5333422623707904,0.46665773762920965
"['nazareno', 'travel', 'streets', 'caracas', 'popemobile', 'due', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.7896437164752357,0.21035628352476468,0.9449148823363902,0.05508511766360994,1.0,0.0,0.763301077675881,0.23669892232411907
"['united', 'states', 'propose', 'transition', 'venezuela']",Positivo,0.5169000157449373,0.4830999842550625,0.0519692721534185,0.9480307278465814,0.0,1.0,0.3861435636581778,0.6138564363418222
"['trump', 'says', 'next', 'two', 'weeks', 'us', 'difficult', 'via', 'eltiempolatino']",Negativo,0.7280434559978723,0.2719565440021274,0.8183180362324064,0.18168196376759352,0.0,1.0,0.6941082254194707,0.3058917745805293
"['alminuto', 'new', 'york', 'exceeds', 'thousand', 'positive', 'cases', 'coronavirus', 'via', 'eltiempolatino']",Positivo,0.827140761436747,0.1728592385632541,0.5716702602896062,0.4283297397103937,0.0,1.0,0.6669744787415974,0.3330255212584026
"['alminuto', 'paho', 'warns', 'america', 'maximum', 'number', 'cases', 'take', 'one', 'two', 'months']",Negativo,0.7376466249965584,0.26235337500344325,0.5,0.5,1.0,0.0,0.5658930708110848,0.4341069291889153
"['el', 'salvador', 'airport', 'continue', 'temporary', 'closure', 'april', 'due', 'coronavirus', 'emergency']",Negativo,0.7754258011789359,0.22457419882106308,0.8526618988879101,0.14733810111208998,1.0,0.0,0.6685655987687062,0.3314344012312937
"['patient', 'gone', 'serious', 'critical', 'condition', 'due', 'coronavirus', 'el', 'salvador']",Negativo,0.650123104553594,0.3498768954464055,0.6515265055831688,0.3484734944168312,1.0,0.0,0.611061427943205,0.38893857205679505
"['el', 'salvador', 'airport', 'continue', 'temporary', 'closure', 'april', 'due', 'coronavirus', 'emergency']",Negativo,0.7754258011789359,0.22457419882106308,0.8526618988879101,0.14733810111208998,1.0,0.0,0.6685655987687062,0.3314344012312937
"['germany', 'sent', 'hospital', 'plane', 'italy', 'pick', 'coronavirus', 'patients']",Negativo,0.6695873872556473,0.330412612744351,0.5764347429327062,0.42356525706729375,1.0,0.0,0.5959875405311917,0.40401245946880826
"['basis', 'us', 'accusations', 'nicolás', 'maduro', 'maibortpetit', 'via', 'eltiempolatino']",Negativo,0.8367893726337708,0.16321062736623018,0.9410465567109522,0.05895344328904776,1.0,0.0,0.7948076350921207,0.20519236490787934
"['opinion', 'crisis', 'without', 'borders']",Negativo,0.7541071117148336,0.24589288828516684,0.9347675963997448,0.06523240360025495,1.0,0.0,0.6787066507669952,0.32129334923300484
"['us', 'supreme', 'court', 'rules', 'citgo', 'responsible', 'oil', 'spill', 'maibortpetit']",Positivo,0.7974737571085789,0.2025262428914204,0.8202598569980123,0.17974014300198762,1.0,0.0,0.69426147971159,0.30573852028841003
"['new', 'york', 'prosecutors', 'oppose', 'tareck', 'el', 'aissami', 'accomplice', 'released', 'bail', 'coronavirus', 'argument', 'maibortpetit']",Negativo,0.8130584952935801,0.1869415047064184,0.8997201505757008,0.10027984942429902,1.0,0.0,0.7100408613838042,0.2899591386161958
"['us', 'takes', 'advantage', 'hired', 'maduro', 'force', 'break']",Positivo,0.7037614189961362,0.29623858100386546,0.8042295117126237,0.19577048828737645,1.0,0.0,0.6464548296545551,0.35354517034544486
"['alminuto', 'government', 'mexico', 'rules', 'use', 'force', 'apply', 'social', 'distancing', 'via', 'eltiempolatino']",Negativo,0.8252015006992478,0.17479849930075134,0.8704705465740968,0.1295294534259032,0.0,1.0,0.7198030620843952,0.28019693791560485
"['hoyenagenda', 'us', 'proposal', 'exchange', 'lifting', 'sanctions', 'regime', 'maduro', 'guaidó', 'stand', 'aside', 'start', 'transitional', 'government', 'calls', 'elections', 'next', 'year']",Negativo,0.6481970644211983,0.3518029355788043,0.5495432095477019,0.4504567904522982,1.0,0.0,0.5915355940714497,0.4084644059285503
"['united', 'states', 'foresees', 'elections', 'venezuela', 'maximum', 'months', 'via', 'eltiempolatino', 'mar']",Positivo,0.5451746535389299,0.4548253464610685,0.2846971809640409,0.715302819035959,0.0,1.0,0.5064723282873753,0.4935276717126247
"['maduro', 'public', 'ministry', 'cites', 'juan', 'guaidó', 'alleged', 'coup', 'attempt', 'via', 'eltiempolatino', 'mar']",Negativo,0.7146597169072566,0.2853402830927423,0.8592299450485688,0.14077005495143136,1.0,0.0,0.6927163503783673,0.3072836496216327
"['elliott', 'abrams', 'proposes', 'maduro', 'guaidó', 'stand', 'aside', 'hold', 'elections', 'via', 'eltiempolatino', 'mar']",Negativo,0.6275528638642314,0.37244713613576863,0.8353941723247289,0.16460582767527118,1.0,0.0,0.652451330273327,0.347548669726673
"['month', 'old', 'baby', 'youngest', 'coronavirus', 'infected', 'colombia', 'via', 'eltiempolatino']",Negativo,0.7929585570396911,0.20704144296030927,0.8750664406734224,0.12493355932657756,1.0,0.0,0.7427253101972234,0.25727468980277657
"['maduro', 'regime', 'threatens', 'opposition', 'justice', 'reach', 'everyone”', 'via', 'eltiempolatino']",Positivo,0.6748856708633192,0.3251143291366813,0.7162278248921936,0.28377217510780617,0.0,1.0,0.6608462670620491,0.3391537329379509
"['maryland', 'virginia', 'order', 'stay', 'home']",Negativo,0.589268122726664,0.4107318772733349,0.4570666480115848,0.5429333519884152,1.0,0.0,0.5056296397935105,0.49437036020648945
"['alminuto', 'dc', 'mayor', 'issues', 'order', 'washington', 'residents', 'stay', 'home']",Negativo,0.6625657476037994,0.33743425239620034,0.5960581133586683,0.4039418866413319,1.0,0.0,0.5825511226986453,0.41744887730135466
"['alminuto', 'dc', 'mayor', 'issues', 'order', 'washington', 'residents', 'stay', 'home']",Negativo,0.6625657476037994,0.33743425239620034,0.5960581133586683,0.4039418866413319,1.0,0.0,0.5825511226986453,0.41744887730135466
"['ford', 'produce', 'respirators', 'days', 'stop', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.7066255177264753,0.2933744822735265,0.8492528119438618,0.15074718805613813,1.0,0.0,0.7092252251421596,0.2907747748578405
"['quarantine', 'social', 'distancing', 'keys', 'avoid', 'spread', 'coronavirus', 'video', 'via', 'eltiempolatino']",Negativo,0.6525600250065141,0.3474399749934872,0.6997570056592135,0.3002429943407864,1.0,0.0,0.6366196548112275,0.36338034518877244
"['alminuto', 'colombia', 'confirms', 'deaths', 'coronavirus', 'infections']",Negativo,0.7676440108161844,0.23235598918381514,0.7138388729982961,0.2861611270017041,1.0,0.0,0.651538528701243,0.34846147129875704
"['un', 'requested', 'trillion', 'help', 'developing', 'countries', 'coronavirus', 'via', 'eltiempolatino']",Positivo,0.6092560629021949,0.3907439370978043,0.3816650429306042,0.6183349570693957,0.0,1.0,0.5995593816604721,0.40044061833952793
"['coronavirus', 'weak', 'one', 'surface', 'causes', 'much', 'damage', 'organisms', 'via', 'eltiempolatino']",Negativo,0.6831641506558199,0.3168358493441789,0.8593289328601931,0.14067106713980687,0.0,1.0,0.6960465233212585,0.3039534766787415
"['maduro', 'regime', 'detains', 'two', 'members', 'president', 'juan', 'guaidó', 'team', 'via', 'eltiempolatino']",Negativo,0.814582433716312,0.18541756628368736,0.9274681694346948,0.07253183056530534,1.0,0.0,0.7430896220898607,0.25691037791013926
"['us', 'plans', 'strategies', 'reduce', 'coronavirus', 'restrictions', 'country', 'via', 'eltiempolatino']",Negativo,0.7424276212090858,0.25757237879091416,0.9333481330361878,0.0666518669638122,1.0,0.0,0.7387437726774084,0.2612562273225916
"['un', 'donates', 'thousand', 'masks', 'new', 'york', 'via', 'eltiempolatino']",Negativo,0.8653377357620395,0.134662264237962,0.9384164964294888,0.061583503570511226,1.0,0.0,0.78743830022061,0.21256169977939002
"['alminuto', 'first', 'person', 'dies', 'covid', 'uruguay', 'via', 'eltiempolatino']",Negativo,0.6949810313981201,0.30501896860188105,0.8121409661022103,0.18785903389779,1.0,0.0,0.6830742875992761,0.3169257124007239
"['coronavirus', 'claims', 'lives', 'six', 'salvadorans', 'living', 'countries', 'via', 'eltiempolatino']",Negativo,0.6245368853824617,0.3754631146175386,0.5806736926020536,0.4193263073979465,1.0,0.0,0.6420875976905832,0.3579124023094168
"['alminuto', 'death', 'toll', 'italy', 'exceeds', 'via', 'eltiempolatino']",Negativo,0.8533715344278318,0.14662846557216794,0.9351928905284848,0.06480710947151523,1.0,0.0,0.7629568267065784,0.2370431732934216
"['last', 'minute', 'russian', 'company', 'rosneft', 'ceases', 'operations', 'venezuela', 'via', 'eltiempolatino']",Negativo,0.7380590319689484,0.2619409680310509,0.7362385356513907,0.26376146434860903,1.0,0.0,0.6760368584123437,0.3239631415876562
"['alminuto', 'trump', 'could', 'consider', 'two', 'week', 'quarantine', 'new', 'york', 'via', 'eltiempolatino']",Negativo,0.8837441378372559,0.11625586216274306,0.9466691055603356,0.05333089443966449,1.0,0.0,0.7677182730032066,0.23228172699679345
"['alminuto', 'italy', 'touches', 'new', 'coronavirus', 'positives', 'one', 'day', 'via', 'eltiempolatino']",Positivo,0.7702868023572376,0.2297131976427637,0.860848658786508,0.13915134121349207,1.0,0.0,0.7221050710088486,0.2778949289911514
"['alminuto', 'united', 'states', 'exceeds', 'one', 'hundred', 'thousand', 'positive', 'cases', 'covid', 'via', 'eltiempolatino']",Positivo,0.6497137603487388,0.3502862396512621,0.08959088918283452,0.9104091108171656,0.0,1.0,0.44894443307963794,0.5510555669203621
"['almomento', 'maryland', 'reaches', 'five', 'deaths', 'coronavirus', 'via', 'eltiempolatino']",Positivo,0.6452638756255822,0.354736124374418,0.4908463501639962,0.5091536498360038,0.0,1.0,0.633881434586404,0.366118565413596
"['coronavirus', 'triggers', 'phone', 'calls', 'messages', 'us', 'via', 'eltiempolatino']",Negativo,0.7070508995391782,0.2929491004608214,0.8743892485060505,0.12561075149394949,1.0,0.0,0.7306712515686219,0.2693287484313781
"['macron', 'extends', 'confinement', 'france', 'april', 'via', 'eltiempolatino']",Positivo,0.5809058932236896,0.4190941067763091,0.5073478308335927,0.4926521691664074,0.0,1.0,0.6071584529089239,0.3928415470910761
"['learn', 'confessions', 'abraham', 'edgardo', 'ortega', 'pdvsa', 'official', 'facilitated', 'money', 'laundering', 'maibortpetit', 'via', 'eltiempolatino']",Negativo,0.8282273050237461,0.17177269497625314,0.9353419431569924,0.06465805684300784,1.0,0.0,0.7606553672515605,0.23934463274843956
"['understand', 'greatest', 'humanitarian', 'crisis', 'hemisphere', 'generated', 'narco', 'terrorists', 'whose', 'heads', 'speak', 'price', 'betrayals', 'criminals', 'uncommon', 'already', 'occurred', 'within', 'chavismo', 'key', 'move', 'dawn']",Negativo,0.6350773985537727,0.3649226014462241,0.6955188102605744,0.3044811897394257,1.0,0.0,0.5941115331268304,0.4058884668731696
"['opinion', 'decision', 'us', 'department', 'justice', 'something', 'improvised', 'much', 'less', 'partisan', 'action', 'key', 'strategy', 'paid', 'terrorists', 'past', 'suffering', 'people', 'venezuela', 'twofold', 'dictatorship', 'virus']",Negativo,0.731939243365542,0.2680607566344606,0.8313885228089586,0.16861147719104147,0.0,1.0,0.6529072331899239,0.347092766810076
"['benefit', 'us', 'economic', 'stimulus', 'package', 'video', 'via', 'eltiempolatino']",Positivo,0.6163551177659559,0.3836448822340445,0.6947281577123239,0.305271842287676,1.0,0.0,0.6306277573505867,0.3693722426494133
"['amazing', 'ad', 'definitely', 'need', 'watch', 'joebiden', 'thedemocrats']",Positivo,0.5835977904841573,0.4164022095158421,0.6321385939002447,0.3678614060997551,1.0,0.0,0.5761105937053008,0.4238894062946992
"['last', 'hour', 'us', 'prosecutors', 'accuse', 'nicolás', 'maduro', 'diosdado', 'cabello', 'narco', 'terrorism']",Negativo,0.6817557173731882,0.3182442826268106,0.6941262442079678,0.30587375579203235,0.0,1.0,0.614424002271128,0.385575997728872
"['trump', 'administration', 'could', 'designate', 'venezuela', 'sponsor', 'terrorism', 'via', 'eltiempolatino', 'mar']",Negativo,0.6758927119864694,0.32410728801353145,0.6683997178246698,0.3316002821753303,1.0,0.0,0.6478418260814757,0.35215817391852433
"['armed', 'attack', 'southwest', 'washington', 'leaves', 'one', 'injured', 'video']",Negativo,0.6646745686984973,0.3353254313015034,0.6062289506988017,0.3937710493011983,1.0,0.0,0.5788333585537323,0.4211666414462677
"['exclusive', 'italian', 'doctor', 'soldier', 'war', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.7181493730405362,0.2818506269594653,0.8675371173329909,0.13246288266700895,1.0,0.0,0.7144763151032124,0.2855236848967876
"['minor', 'dies', 'california', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.7088164783203669,0.2911835216796344,0.8867269121349117,0.11327308786508833,1.0,0.0,0.7245871313857164,0.27541286861428366
"['world', 'italia', 'registers', 'deaths', 'coronavirus']",Negativo,0.8401117426595546,0.15988825734044587,0.8483300953890752,0.15166990461092478,1.0,0.0,0.7268166922631478,0.2731833077368522
"['tokyo', 'olympic', 'games', 'postponed']",Negativo,0.6542410530439997,0.34575894695600123,0.7281348557881465,0.2718651442118534,1.0,0.0,0.6062885931263826,0.39371140687361744
"['recovering', 'coronavirus', 'remain', 'isolation']",Negativo,0.6977385532421394,0.3022614467578604,0.7939264347336831,0.2060735652663173,1.0,0.0,0.6384236246600421,0.36157637533995796
"['maryorinmendez', 'hahahahaha', 'many', 'dare', 'say', 'eat', 'secret', 'dareamalamayonnaiseinpublic']",Negativo,0.5386676272151868,0.4613323727848125,0.5750608768134635,0.4249391231865364,1.0,0.0,0.5558040554512429,0.4441959445487571
"['nayibbukele', 'geovannyvicentr', 'marlonecorrea', 'angiez', 'uguelo']",Negativo,0.6364491659654484,0.3635508340345506,0.7641665699400867,0.2358334300599132,1.0,0.0,0.6093044703033403,0.3906955296966596
"['facts', 'tags', 'see', 'plane', 'fly', 'close', 'makes', 'want', 'cry', 'need', 'bathroom', 'always', 'smell', 'good', 'peace', 'mind', 'love', 'black', 'beans', 'mayonnaise', 'rice', 'ground', 'beef', 'also', 'actor', 'millennial', 'anti', 'left']",Positivo,0.4442246606252905,0.5557753393747102,0.2768495804415248,0.7231504195584753,0.0,1.0,0.5033797312769737,0.4966202687230264
"['prince', 'albert', 'ii', 'monaco', 'tested', 'positive', 'coronavirus']",Positivo,0.3761669274226645,0.6238330725773348,0.07153087033896645,0.9284691296610336,1.0,0.0,0.4133755842712983,0.5866244157287017
"['rowling', 'offers', 'open', 'license', 'teachers', 'read', 'harry', 'potter', 'face', 'coronavirus', 'quarantine']",Negativo,0.6129063908921734,0.3870936091078265,0.6158803836863845,0.3841196163136155,1.0,0.0,0.564994999359044,0.43500500064095604
"['lorenzo', 'sanz', 'former', 'president', 'real', 'madrid', 'died', 'coronavirus']",Negativo,0.6865617473386016,0.3134382526613988,0.7272646840625472,0.2727353159374528,1.0,0.0,0.6280968357796759,0.37190316422032416
"['placido', 'domingo', 'tested', 'positive', 'coronavirus']",Positivo,0.3510814702508449,0.6489185297491562,0.04581456942209215,0.9541854305779078,1.0,0.0,0.38645667388622795,0.613543326113772
"['maduro', 'regime', 'arbitrarily', 'detains', 'journalist', 'darvinson', 'rojas']",Negativo,0.6367140791783051,0.3632859208216931,0.5957297571569893,0.4042702428430107,1.0,0.0,0.603276973065866,0.3967230269341339
"['attack', 'media', 'blame', 'opposition', 'people', 'ills', 'country', 'sounds', 'familiar', 'ah', 'course', 'chávez', 'venezuela', 'ah', 'amlo', 'mexico', 'ah', 'socialist', 'script', 'screw', 'power', 'cuba', 'venezuela', 'nica', 'mx']",Negativo,0.7115285025647693,0.28847149743523304,0.7324647316786573,0.26753526832134283,0.0,1.0,0.6315167702630163,0.36848322973698366
"['freeze', 'rent', 'mortgage', 'utility', 'payments', 'covid', 'quarantine', 'people', 'voice', 'government']",Positivo,0.594636725565621,0.4053632744343784,0.4034558127455648,0.5965441872544353,0.0,1.0,0.5494203025624944,0.45057969743750564
"['colombia', 'registers', 'cases', 'coronavirus', 'via', 'eltiempolatino', 'mar']",Negativo,0.8410317964397521,0.15896820356024838,0.8383350856544041,0.16166491434559582,1.0,0.0,0.7456543188420732,0.2543456811579267
"['unusual', 'day', 'verdict', 'trial', 'banker', 'ali', 'sadr', 'hasheminejad', 'maibortpetit', 'via', 'eltiempolatino']",Positivo,0.6639043796656476,0.33609562033435064,0.7562279229211311,0.24377207707886905,1.0,0.0,0.6733195988934719,0.32668040110652813
"['international', 'monetary', 'fund', 'denies', 'loan', 'requested', 'nicolás', 'maduro', 'via', 'eltiempolatino']",Negativo,0.735265522856771,0.26473447714322834,0.8413392779547816,0.15866072204521864,1.0,0.0,0.687199559703144,0.312800440296856
"['jury', 'deliberations', 'ali', 'sadr', 'hasheminejad', 'trial', 'continue', 'maibortpetit', 'via', 'eltiempolatino']",Negativo,0.7046375804814851,0.2953624195185134,0.8453362023274936,0.15466379767250635,1.0,0.0,0.7065444809924397,0.29345551900756023
"['six', 'states', 'capital', 'district', 'venezuela', 'go', 'quarantine', 'via', 'eltiempolatino']",Negativo,0.7036252725210129,0.2963747274789875,0.6428747907543665,0.3571252092456336,1.0,0.0,0.6278094658698143,0.3721905341301857
"['last', 'hour', 'trump', 'declares', 'national', 'emergency', 'due', 'coronavirus']",Negativo,0.8261633227013001,0.17383667729870111,0.8727647225276018,0.1272352774723981,0.0,1.0,0.6945731021836112,0.3054268978163888
"['ali', 'sadr', 'hasheminejad', 'iranian', 'worked', 'hugo', 'chávez', 'projects', 'declared', 'barack', 'obama', 'fanatic', 'relaxed', 'sanctions', 'iran', 'maibortpetit', 'via', 'eltiempolatino']",Positivo,0.626558426733767,0.3734415732662365,0.7345376889147307,0.2654623110852693,1.0,0.0,0.6516367056570649,0.3483632943429351
"['cuba', 'confirmed', 'first', 'cases', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.7435883050789418,0.25641169492105764,0.8437287829913762,0.1562712170086237,1.0,0.0,0.705681397296923,0.29431860270307697
"['trump', 'suspends', 'travel', 'europe', 'us', 'due', 'coronavirus', 'via', 'eltiempolatino']",Negativo,0.8637254592603112,0.1362745407396892,0.9842917462871884,0.015708253712811742,1.0,0.0,0.8139745929083986,0.18602540709160142
"['last', 'hour', 'maduro', 'officials', 'repress', 'mobilization', 'juan', 'guaidó', 'caracas', 'mar']",Negativo,0.6904823558194745,0.30951764418052474,0.7068861796810333,0.2931138203189666,0.0,1.0,0.6075971742367592,0.39240282576324087
"['bachelet', 'denounces', 'persistence', 'violence', 'security', 'forces', 'venezuela', 'via', 'eltiempolatino', 'mar']",Negativo,0.6470728057378216,0.352927194262177,0.6836857962125418,0.3163142037874584,1.0,0.0,0.6543402359887855,0.34565976401121445
