,word,count
270,estrategia,60
271,funcionado,10
272,así,18
273,significa,10
274,decir,21
275,dilema,17
276,ninguno,11
277,sirve,7
278,pues,63
279,argumento,3
280,deberías,2
281,agregar,2
282,abstenerse,7
283,peor,15
284,irja,2
285,sugiriendo,2
286,problema,65
287,usas,2
288,ejemplo,10
289,cierto,19
290,sirvió,2
291,solo,19
292,falta,16
293,indicar,5
294,varias,3
295,veces,5
296,tampoco,14
297,entonces,22
298,voto,9
299,abstención,36
300,tolosalila,2
301,¿mis,2
302,palabras,4
303,país,97
304,lacelis,2
305,nelsonbocaranda,2
306,invitación,4
307,conversar,12
308,estudio,2
309,perfil,7
310,presentaremos,2
311,eventos,14
312,com,4
313,ahí,12
314,muchas,14
315,parece,31
316,importante,27
317,hagan,8
318,racionalidad,4
319,política,91
320,intereses,7
321,personale,2
322,encuestas,12
323,instrumento,7
324,ayuda,30
325,decisiones,10
326,nunca,21
327,reemplazarán,2
328,lógica,4
329,prefiero,2
330,reconvertir,2
331,enfocada,2
332,venezolanos,12
333,luchar,7
334,desarrollar,5
335,estrategias,8
336,distintas,5
337,traído,2
338,acá,2
339,vale,15
340,pena,14
341,insistir,2
342,mismo,37
343,llegará,2
344,distorsionado,2
345,inflación,8
346,multifactorial,2
347,supuesto,6
348,campo,7
349,especulación,2
350,trata,17
351,combinación,4
352,total,17
353,institucional,19
354,moneda,37
355,desequilibrio,2
356,fiscal,3
357,comienzan,5
358,negociación,125
359,económica,20
360,laboral,3
361,etc,2
362,pidiendo,5
363,dispuestos,4
364,aceptar,2
365,va,34
366,pasar,6
367,oposición,101
368,diluye,2
369,ocurre,8
370,vacunas,18
371,chinas,2
372,rusas,2
373,suministradas,2
374,oficialmente,2
375,ahora,55
376,originales,2
377,insuficientes,3
378,entregadas,2
379,manera,17
380,sesgada,5
381,vengan,2
382,acuerdos,55
383,impecables,2
384,cerca,11
385,bachaqueadas,2
386,peligro,9
387,incalculable,2
388,temprano,4
389,hacer,29
390,estimaciones,2
391,dependerá,7
392,resultado,25
393,negociaciones,31
394,cambios,46
395,condiciones,47
396,partidos,14
397,líderes,15
398,promuevan,2
399,observación,6
400,internacional,36
401,liberación,14
402,presos,11
403,políticos,62
404,inhabilitados,2
405,depende,15
406,demanda,10
407,maduro,104
408,inmediata,4
409,pública,8
410,lograrse,3
411,opositoras,6
412,convocar,2
413,elección,59
414,presidencial,13
415,transparente,6
416,rr,2
417,nula,12
418,posibles,2
419,medio,8
420,mayoría,28
421,contundente,7
422,población,49
423,quiere,9
424,resolver,30
425,embargo,10
426,minoría,3
427,confía,2
428,exitosa,3
429,lograr,17
430,objetivo,24
431,deseado,5
432,tan,21
433,definir,3
434,correctas,2
435,punto,6
436,relevante,12
437,aislamiento,13
438,gol,2
439,expulsa,2
440,amenaza,8
441,inversionistas,9
442,clásicos,3
443,termina,2
444,produciendo,4
445,evidente,19
446,desoccidentalización,2
447,cada,7
448,vez,12
449,penetrado,2
450,econ,16
451,políticamente,6
452,adversarios,7
453,occidente,5
454,búsqueda,8
455,central,3
456,probabilidades,4
457,ocurra,4
458,bastante,7
459,bajas,3
460,mas,4
461,probable,19
462,participación,37
463,parcial,4
464,débil,4
465,resultados,24
466,parlamentaria,7
467,potentes,3
468,opinión,16
469,participar,20
470,pasivamente,2
471,unidad,17
472,opositora,12
473,plan,2
474,convertir,6
475,acción,25
476,ganadora,2
477,ver,22
478,cosa,7
479,miden,4
480,encuestadores,2
481,quieren,11
482,desean,3
483,temen,2
484,gente,49
485,piensa,4
486,vamos,4
487,guste,5
488,moleste,5
489,opo,27
490,control,30
491,territorial,13
492,puede,73
493,temas,21
494,internos,9
495,factor,5
496,determinante,2
497,obtener,7
498,humanitaria,26
499,parar,3
500,bloqueadores,4
501,establezca,2
502,gob,91
503,tratan,2
504,primeras,2
505,combustible,16
506,gas,5
507,gasolina,10
508,diesel,11
509,proviene,3
510,modelo,16
511,económico,15
512,político,56
513,negativo,8
514,revolución,13
515,lejos,7
516,ayudar,10
517,empeoran,2
518,incrementan,2
519,impactos,9
520,inocente,7
521,vista,9
522,falso,8
523,negociar,39
524,vas,9
525,diferente,6
526,plano,4
527,quedar,5
528,discursos,17
529,diplomáticos,4
530,amenazas,9
531,incumplibles,2
532,intentos,7
533,preservación,2
534,status,4
535,dividen,2
536,impacto,22
537,humanitario,15
538,presión,17
539,personales,7
540,funcionarios,3
541,humanitarias,7
542,podrían,9
543,flexibilizarse,2
544,previo,10
545,resto,9
546,administración,5
547,biden,27
548,haga,3
549,giro,2
550,profundo,4
551,lleve,2
552,establecer,4
553,alianzas,2
554,bajo,11
555,cualquier,36
556,tesis,12
557,revalidación,3
558,democrática,4
559,poderes,4
560,lanzar,2
561,puesto,5
562,popular,15
563,alguna,6
564,máximo,5
565,podemos,10
566,pesar,7
567,preferencia,2
568,pob,26
569,conflicto,18
570,través,12
571,reales,8
572,relevantes,9
573,seguirá,8
574,siendo,18
575,elecciones,32
576,participa,4
577,interesa,3
578,mostrar,5
579,obligar,4
580,reconocimiento,13
581,contraparte,4
582,dominante,3
583,legitimidad,8
584,mientras,27
585,mediática”,2
586,mejor,20
587,minutos,17
588,preguntas,22
589,respuestas,16
590,comenzando,13
591,josegar,2
592,lees,2
593,análisis,21
594,arranca,5
595,precisamente,8
596,entregar,9
597,conjunto,5
598,negocian,2
599,cuyo,3
600,centro,4
601,necesidades,7
602,poblacion,2
603,corrigen,2
604,oyds,2
605,imposible,22
606,mismos,5
607,entreguen,3
608,forma,24
609,parte,32
610,adversario,13
611,refiero,2
612,elementos,9
613,vitales,2
614,previos,4
615,resolverse,3
616,inmediato,12
617,cómo,20
618,negociacion,2
619,garantía,9
620,apertura,26
621,flexibilización,14
622,internacionales,12
623,martinezq,2
624,jajaja,11
625,fa,2
626,dime,3
627,paso,5
628,buscarlos,2
629,hacen,7
630,burda,2
631,avísales,2
632,enteren,2
633,tantos,4
634,gafos,5
635,olas,2
636,obvio,25
637,fuerza,14
638,presionar,20
639,suficiente,14
640,salida,16
641,¿vale,2
642,intentarlo,3
643,¿qué,31
644,define,5
645,éxito,26
646,fracaso,15
647,nuevo,18
648,intentó,2
649,jlmovil,2
650,realmente,13
651,exactamente,14
652,dice,6
653,artículo,4
654,pasará,3
655,asumo,2
656,acuerdo,28
657,leíste,3
658,¿éxito,2
659,acompañar,3
660,fedeagro,3
661,sector,37
662,agrícola,10
663,hoy,54
664,convención,2
665,anual,4
666,productivo,4
667,héroes,3
668,importantes,8
669,esfuerzos,7
670,mantener,15
671,producción,26
672,abastecimiento,25
673,graves,8
674,enfrenta,5
675,ustedes,4
676,confiar,3
677,largo,8
678,plazo,23
679,podría,21
680,parecer,3
681,ingenuo,2
682,planeara,2
683,irrespetar,2
684,fundamental,13
685,indispensable,12
686,servirán,2
687,unificar,2
688,común,11
689,lucha,41
690,finalmente,7
691,debe,27
692,separarse,2
693,mira,2
694,solución,23
695,integral,8
696,incluye,4
697,rescatar,16
698,democracia,15
699,llegar,9
700,decente,2
701,requerirá,2
702,tiempo,36
703,necesitará,3
704,anteriores,4
705,avanzar,15
706,segundo,5
707,rápida,4
708,llega,4
709,sectoriales,4
710,parciales,17
711,económicos,11
712,electorales,19
713,inmediatos,3
714,incluyendo,8
715,regionales,22
716,colocar,3
717,condición,6
718,equivalente,6
719,poner,5
720,calidad,8
721,vida,37
722,intercambio,18
723,petróleo,23
724,alimentos,22
725,medida,10
726,necesidad,11
727,vital,4
728,coma,2
729,desplace,2
730,reciba,2
731,servicios,11
732,condicionarse,3
733,durar,4
734,meses,12
735,levantar,4
736,inmediatamente,2
737,barrera,2
738,entrada,16
739,empezando,3
740,solicitar,4
741,levantamiento,2
742,prohibición,9
743,importación,10
744,diésel,63
745,limita,2
746,transporte,15
747,medicinas,16
748,usará,2
749,exigirá,4
750,cesiones,4
751,causado,2
752,daño,2
753,liberarse,2
754,primer,6
755,nivel,8
756,poniendo,4
757,mesa,9
758,refrendada,2
759,internacionalmente,6
760,nadie,8
761,participe,2
762,amenazado,3
763,perseguido,2
764,apresado,3
765,negocia,4
766,obtiene,2
767,libertad,12
768,necesario,10
769,limiten,2
770,básicas,3
771,medicina,10
772,agua,14
773,electricidad,3
774,empezar,3
775,aquello,2
776,permita,5
777,ambiente,5
778,propicio,2
779,garantías,2
780,inmediatas,3
781,aliados,24
782,vacunación,8
783,alimentación,6
784,deberá,2
785,plantear,4
786,inteligentemente,3
787,necesita,9
788,previamente,3
789,estable,5
790,acordar,2
791,corto,21
792,intercambiar,2
793,ello,2
794,cuáles,7
795,integrales,3
796,¿cuáles,3
797,retos,10
798,inicia,3
799,enormes,3
800,difíciles,3
801,peligrosos,2
802,comienza,5
803,buscará,4
804,ganar,7
805,planteando,3
806,juego,18
807,suma,2
808,cero,9
809,intentará,4
810,pierda,2
811,claro,39
812,perder,8
813,sino,48
814,replantear,3
815,horizonte,2
816,acorde,2
817,posibilidades,13
818,seguir,17
819,basada,2
820,ilusiones,2
821,falsas,3
822,pulverizaron,2
823,esperanzas,9
824,entrar,6
825,abren,4
826,oportunidades,16
827,cerradas,2
828,queda,11
829,terminar,2
830,pre,2
831,cantado,5
832,mejoren,2
833,capacidad,32
834,futura,5
835,acepta,2
836,sabiendo,5
837,conseguirá,2
838,busca,17
839,problemas,11
840,arista,5
841,re,7
842,articularse,2
843,superar,3
844,irrelevancia,5
845,condena,4
846,ausencia,4
847,reconozcan,3
848,permanencia,3
849,obligarlo,2
850,salir,5
851,información,10
852,cambia,6
853,medirá,2
854,procesos,7
855,ambos,7
856,dispuestas,2
857,ocurrió,4
858,reconocer,5
859,quién,8
860,calibrar,4
861,tarea,5
862,pendiente,3
863,coordinación,2
864,dirigido,2
865,guaido,4
866,opositores,21
867,arrancó,2
868,representado,2
869,capriles,9
870,noticia,9
871,entorno,10
872,reciente,5
873,abre,7
874,compuertas,3
875,arielmorantes,3
876,alguien,8
877,duda,16
878,productiva,3
879,revolucionario,5
880,hace,40
881,responsabilidad,8
882,prohibimos,2
883,importaciones,10
884,hacemos,4
885,sufrir,2
886,lógico,2
887,justo,2
888,necesitan,7
889,gesto,4
890,estabilizar,4
891,encochinamiento,2
892,requiere,10
893,estabilidad,3
894,previa,4
895,difícil,24
896,espinoza,2
897,agrega,3
898,sufrimiento,5
899,colapsando,2
900,distribución,10
901,bienes,10
902,esenciales,2
903,medicamentos,4
904,pueda,12
905,tema,25
906,claramente,8
907,politizarse,3
908,hará,2
909,medidas,5
910,afectan,5
911,salud,12
912,básicos,9
913,pueden,16
914,colocados,2
915,años,20
916,éticamente,6
917,inaceptable,3
918,vzlanos,22
919,cree,14
920,unidos,3
921,importar,4
922,países,25
923,cumple,2
924,amplifica,4
925,severa,9
926,vive,5
927,aparato,2
928,creado,2
929,corre,2
930,riesgo,16
931,crear,4
932,mercado,16
933,negro,6
934,genera,19
935,ineficiencias,2
936,dramáticas,2
937,distribuciónn,2
938,ciento,2
939,creen,9
940,sanción,9
941,prohibiendo,2
942,producido,4
943,ningun,2
944,generado,4
945,escasez,12
946,politizar,4
947,inadecuado,2
948,jugar,5
949,comida,6
950,energía,9
951,trabajó,2
952,temo,2
953,negativa,5
954,rechaza,6
955,afecta,6
956,indefinidamente,3
957,mostrando,3
958,preocupación,4
959,desesperación,2
960,completo,4
961,sufriendo,2
962,carne,3
963,propia,6
964,productos,6
965,¿de,2
966,verdad,14
967,¿o,6
968,oír,10
969,declaración,2
970,amenazando,2
971,paralización,4
972,actividades,8
973,protesta,3
974,manipulación,3
975,asignación,4
976,cuotas,3
977,podríamos,4
978,pescadores,2
979,motivos,2
980,principales,5
981,quizás,16
982,necesitamos,3
983,asociación,2
984,agricultura,2
985,familiar,3
986,compartiendo,2
987,miedo,9
988,quedarse,3
989,entender,24
990,vivimos,4
991,veamos,3
992,posición,22
993,advierte,2
994,perderse,2
995,cosechas,2
996,revisamos,2
997,declaraciones,3
998,sectores,11
999,productivos,3
1000,nacionales,7
1001,podremos,2
1002,situación,18
1003,desesperada,2
1004,encuentran,3
1005,brutal,2
1006,nacional,22
1007,dejemos,2
1008,diga,2
1009,industrial,2
1010,datos,5
1011,simples,2
1012,opiniones,6
1013,sesgos,2
1014,pone,4
1015,grave,7
1016,escenciales,2
1017,eléctrica,4
1018,gusto,7
1019,empresarial,4
1020,además,7
1021,queridos,2
1022,fedecamaras,4
1023,zulia,4
1024,dos,16
1025,cotertulios,2
1026,ultra,2
1027,lujo,3
1028,rafaelarraiz,2
1029,ricardocusanno,2
1030,voy,4
1031,pa’,2
1032,maracaibo,2
1033,mil,16
1034,usar,7
1035,dramas,3
1036,mecanismo,12
1037,usa,54
1038,quo”,2
1039,normal,4
1040,lista,5
1041,considera,7
1042,pondrá,2
1043,zanahorias,2
1044,¿que,5
1045,rol,4
1046,jugarán,2
1047,avanzado,3
1048,presionando,6
1049,apoyo,18
1050,¿se,2
1051,apartarán,2
1052,entregarán,2
1053,mando,2
1054,guaidó,36
1055,dirija,2
1056,capítulo,2
1057,papel,2
1058,jugará,2
1059,acompañando,2
1060,menos,38
1061,innegociable,2
1062,terminará,3
1063,puntuales,4
1064,destrabar,2
1065,sabe,7
1066,entregará,2
1067,pide,3
1068,subterfugio,2
1069,rechazo,12
1070,costo,6
1071,perceptual,3
1072,negarse,2
1073,públicamente,4
1074,dónde,6
1075,ofreciendo,2
1076,requerimiento,2
1077,¿está,2
1078,preparado,2
1079,dispuesto,8
1080,hacia,5
1081,decide,5
1082,triangular,2
1083,decisión,25
1084,inteligente,12
1085,tratar,4
1086,contrarrestar,2
1087,circunstanciales,2
1088,abriéndose,2
1089,directa,5
1090,avance,4
1091,pulverizante,2
1092,perfectamente,6
1093,racional,15
1094,considerando,5
1095,europa,18
1096,receptiva,2
1097,bloquear,2
1098,tener,25
1099,opción,9
1100,alternativa,9
1101,autónoma,2
1102,mejoras,2
1103,incorporación,2
1104,pura,2
1105,sangre,3
1106,cne,9
1107,obligo,2
1108,abandonar,4
1109,inicial,3
1110,rechazar,3
1111,cabeza,7
1112,irracional,2
1113,resulta,11
1114,competitiva,6
1115,aceptación,4
1116,probabilidad,12
1117,medición,2
1118,fuerzas,11
1119,cosas,6
1120,valen,2
1121,rescate,8
1122,relación,16
1123,vía,7
1124,contacto,2
1125,única,9
1126,tipo,12
1127,medir,4
1128,sobredimensionas,2
1129,único,15
1130,obtendrás,2
1131,frustración,3
1132,aprendizaje,3
1133,podido,3
1134,leyendo,2
1135,libro,2
1136,básico,4
1137,exigir,3
1138,esperar,18
1139,salga,2
1140,existencial,2
1141,escenario,8
1142,vacío,11
1143,stalin,1
1144,enfrentar,3
1145,hitler,1
1146,pregunten,1
1147,responder,8
1148,incertidumbres,2
1149,¿ha,1
1150,valido,1
1151,certidumbre,1
1152,clara,4
1153,roques,1
1154,sigue,12
1155,separar,2
1156,democráticas,4
1157,atando,1
1158,financieras,7
1159,interino,8
1160,anuncia,1
1161,división,12
1162,debilitaría,1
1163,enfrentarán,1
1164,alta,6
1165,dinamitadas,1
1166,pasa,6
1167,internas,8
1168,favor,2
1169,crecen,2
1170,sustancialmente,1
1171,dentro,10
1172,liderazgos,8
1173,percibe,2
1174,distinta,6
1175,parlamentario,1
1176,entiende,2
1177,híper,1
1178,sensible,2
1179,cede,1
1180,tarjetas,2
1181,habilitación,1
1182,candidatos,2
1183,miembros,3
1184,apuesta,2
1185,desunida”,1
1186,grupos,6
1187,ir,1
1188,complicada,5
1189,generales,6
1190,derrumba,1
1191,global,3
1192,comunidad,6
1193,dolor,2
1194,convirtiéndose,1
1195,papa,1
1196,caliente,1
1197,fractura,7
1198,climax,1
1199,negociarlas,2
1200,separado,1
1201,meterlas,1
1202,paquete,2
1203,fecha,1
1204,ejecutará,1
1205,alrededor,7
1206,salvación,1
1207,reto,15
1208,decidir,11
1209,plantea,3
1210,incrementales,1
1211,intercambien,1
1212,específicas,1
1213,presenten,1
1214,victorias,1
1215,tempranas,1
1216,incluyen,1
1217,presidenciales,4
1218,une,4
1219,logro,4
1220,clave,15
1221,sostenía,1
1222,iba,1
1223,desconociendo,1
1224,viene,3
1225,después,12
1226,ninguna,24
1227,ocurrirá,5
1228,predeterminados,1
1229,acordarse,1
1230,referéndum,3
1231,flexibilizar,1
1232,créditos,2
1233,indexados,1
1234,maxima,1
1235,equivalencia,1
1236,creo,23
1237,maximo,1
1238,mejora,3
1239,absolutamente,14
1240,cambie,1
1241,futuro,23
1242,cercano,2
1243,baja,9
1244,planteamiento,5
1245,presiones,5
1246,políticas,12
1247,pajuatada,1
1248,aseguro,2
1249,votaré,1
1250,soluciones,4
1251,usarse,1
1252,impresentable,7
1253,venga,5
1254,perdido,2
1255,noticias,2
1256,buena,13
1257,contrario,6
1258,derecho,12
1259,aspirar,1
1260,pueblo,17
1261,ratificarlos,1
1262,conflictivo,1
1263,pedirle,1
1264,zonas,2
1265,claras,3
1266,contundentes,1
1267,gobernaciones,1
1268,alcaldías,1
1269,chavistas,5
1270,forfait,1
1271,existen,4
1272,espacios,7
1273,unitaria,2
1274,devolución,1
1275,símbolos,1
1276,partidistas,1
1277,legítimos,1
1278,bloqueador,1
1279,pendientes,4
1280,producirse,2
1281,divorciar,1
1282,ámbitos,1
1283,vzlana,13
1284,mucha,8
1285,técnica,4
1286,estimar,2
1287,producto,7
1288,cúmulo,1
1289,infinito,1
1290,distorsiones,2
1291,sabemos,7
1292,recatar,4
1293,reinstitucionalizar,3
1294,garantizado,3
1295,dolarizacion,5
1296,imparable,11
1297,facto,9
1298,formal,13
1299,bcv,5
1300,evitar,13
1301,eliminación,3
1302,bolívar,7
1303,restricciones,4
1304,siete,2
1305,diez,1
1306,llamar,3
1307,aceptables,3
1308,garantizar,14
1309,comprometida,1
1310,participaciones,1
1311,unas,3
1312,aún,22
1313,irá,4
1314,unida,1
1315,primarias,1
1316,respaldo,10
1317,debemos,3
1318,resuelva,2
1319,definitiva,1
1320,parecen,1
1321,cercanos,4
1322,haber,6
1323,garanticen,2
1324,comercio,2
1325,concentrarán,1
1326,debate,12
1327,politicas,1
1328,divisor,1
1329,concreto,3
1330,expectativa,3
1331,adaptada,1
1332,ambas,4
1333,interesadas,2
1334,cederá,1
1335,transparencia,6
1336,lm,2
1337,logística,2
1338,nueva,13
1339,verá,2
1340,obligada,1
1341,dirigencia,2
1342,propios,3
1343,líder,11
1344,natural,14
1345,proclives,1
1346,alcaldes,2
1347,perderán,1
1348,chocaron,1
1349,incómoda,1
1350,seguida,1
1351,ignorar,1
1352,idea,5
1353,terminan,5
1354,entendiendo,3
1355,lentamente,2
1356,fuertes,1
1357,fragilidad”,1
1358,irene,1
1359,vallejo,1
1360,esperando,1
1361,entró,2
1362,exitoso,2
1363,logran,2
1364,sienten,1
1365,ganaron,1
1366,cedieron,1
1367,ruta,3
1368,afinar,1
1369,inicio,2
1370,ganan,1
1371,emociones,2
1372,compartidos,1
1373,realidades,3
1374,perspicaz,2
1375,permitan,9
1376,articulación,7
1377,plato,4
1378,principal,7
1379,queremos,2
1380,repetir,2
1381,receta,3
1382,llevará,2
1383,¿gana,1
1384,dado,7
1385,presionarlo,1
1386,ves,1
1387,amenace,1
1388,distinto,19
1389,capaz,3
1390,aprovechar,1
1391,ganas,1
1392,dudar,1
1393,siquiera,3
1394,dudo,1
1395,seguro,6
1396,juegas,1
1397,árbitro,3
1398,patuleco,1
1399,haces,1
1400,parlamentarias,17
1401,¿es,6
1402,esperas,1
1403,milagros,2
1404,jorgepinturas,1
1405,edurodriguezg,2
1406,entiendo,6
1407,pensamiento,7
1408,abstracto,3
1409,llama,5
1410,entenderlo,1
1411,ningún,8
1412,partido,2
1413,opciones,6
1414,sienta,1
1415,confortable,1
1416,mantiene,6
1417,externo,1
1418,interno,13
1419,apoyar,3
1420,presida,1
1421,josé,2
1422,gregorio,1
1423,hernández,1
1424,permitirá,1
1425,sacar,6
1426,dejar,6
1427,podrás,1
1428,articular,4
1429,abrir,8
1430,espacio,1
1431,nuevos,8
1432,mover,1
1433,calle,2
1434,disposición,8
1435,quedarte,2
1436,rascándote,1
1437,barriga,4
1438,sofá,1
1439,¿cuál,5
1440,propuesta,21
1441,electoral,8
1442,desventajosa,1
1443,imaginar,3
1444,haberse,1
1445,abstenido,1
1446,rotundo,1
1447,dicen,3
1448,absurdo,7
1449,desventajosas,1
1450,explican,2
1451,¿te,3
1452,cuentan,2
1453,cuál,2
1454,bola,1
1455,cuento,1
1456,opositor,6
1457,puntos,1
1458,señal,1
1459,transparentes,3
1460,equilibradas,2
1461,rendijas,1
1462,luchando,2
1463,permitir,4
1464,terminen,1
1465,destruirte,1
1466,razón,8
1467,simple,1
1468,construir,10
1469,momentum,2
1470,adversidad,2
1471,pasiva,3
1472,fracasada,1
1473,pulverizó,4
1474,conexión,2
1475,redes,2
1476,sociales,4
1477,dividían,1
1478,iguales,2
1479,juanchoba,1
1480,bobo,2
1481,juliooliveros,1
1482,bingo,1
1483,entendiste,3
1484,perfecto,1
1485,símil,1
1486,lmld,1
1487,pareció,1
1488,buen,4
1489,dijon,1
1490,conozcas,1
1491,importancia,2
1492,conocerme,1
1493,sigas,1
1494,sabes,4
1495,es”,1
1496,millón,3
1497,seguidores,1
1498,debería,4
1499,sonarte,1
1500,extraño,2
1501,digo,2
1502,pasiones,2
1503,hecho,9
1504,empatados,1
1505,rescata,3
1506,esperanza,16
1507,inevitable,9
1508,outsider,1
1509,bueno,6
1510,malo,2
1511,ud,1
1512,recomienda,1
1513,desaparezca,1
1514,desapareciendo,1
1515,cumplir,3
1516,sociedad,3
1517,venezolana,13
1518,desconfía,1
1519,justificadamente,1
1520,instituciones,25
1521,venezolanas,3
1522,ende,1
1523,ejecutan,1
1524,simplista,4
1525,babosada,1
1526,analizar,5
1527,miedos,1
1528,emociona,1
1529,masas,3
1530,inalcanzables,1
1531,perro,2
1532,echado,1
1533,diseñar,1
1534,propuestas,3
1535,accionables,1
1536,creíbles,5
1537,emocionantes”,1
1538,pablo,1
1539,albertorodnews,1
1540,genpenaloza,1
1541,estimaría,1
1542,mundo,21
1543,chavismo,8
1544,radical,2
1545,enano,1
1546,equilibrado,1
1547,beckam,1
1548,detalle,6
1549,mercados,3
1550,internaciones,1
1551,resolverlo,3
1552,lenta,2
1553,ineficiente,1
1554,igual,13
1555,ceros,2
1556,explicación,2
1557,profunda,3
1558,seguimiento,1
1559,website,1
1560,complejo,3
1561,enfrentamos,1
1562,masivo,5
1563,generación,3
1564,solicitudes,1
1565,vacías,1
1566,echarle,1
1567,bolas,1
1568,cielo,3
1569,limite,1
1570,deuda,2
1571,proyectar,6
1572,tiempos,2
1573,producirán,3
1574,profundos,5
1575,vendiendo,1
1576,menores,1
1577,cantidades,1
1578,vende,1
1579,descuentos,1
1580,cocos,1
1581,dura,2
1582,incapaces,3
1583,permeabilidad,2
1584,privado,14
1585,independiente,3
1586,grande,2
1587,gigantes,4
1588,sostener,4
1589,negocios,3
1590,relaciones,4
1591,cumplimiento,3
1592,to,6
1593,reglas,20
1594,legales,4
1595,inevitables,2
1596,posible,18
1597,dolarizar,2
1598,sancionados,10
1599,regularización,1
1600,bancarización,1
1601,uso,17
1602,lamentablemente,18
1603,esperan,6
1604,caídas,1
1605,similares,1
1606,registradas,1
1607,recientes,2
1608,homogénea,2
1609,diferentes,7
1610,pensamientos,1
