,word,count
369,manos,4
370,rescate”,1
371,convicciónporguayana,4
372,habla,2
373,fundadora,1
374,colegio,1
375,próceres,2
376,nancy,1
377,gómez,6
378,conocimiento,1
379,libertad,3
380,decisiones”,1
381,oscar,1
382,quijada,1
383,vamos,6
384,región,5
385,dado,2
386,rmtf,7
387,recomiendo,4
388,edición,1
389,aniversaria,1
390,todas,4
391,entrevistas,1
392,explican,1
393,cómo,10
394,tozudamente,1
395,defendido,2
396,espacios,4
397,generando,1
398,empleo,1
399,trabajando,3
400,ottojansen,4
401,leer,7
402,otto,1
403,creo,6
404,allí,12
405,bastantes,1
406,elementos,1
407,sumar,2
408,conversación,5
409,pintando,1
410,pancartas,1
411,protesta,3
412,sinpapelnohayperiódico,1
413,oliverggl,3
414,alextienda,3
415,entiendo,7
416,acuerdo,5
417,intención,1
418,ambos,2
419,concuerdo,2
420,verdad,5
421,denunciar,2
422,igual,6
423,ayudar,5
424,promocionar,2
425,preservar,1
426,¿me,3
427,explico,1
428,bien,6
429,puntos,1
430,comparación,3
431,hambre,2
432,consecuencia,2
433,políticas,3
434,públicas,2
435,salto,1
436,ángel,1
437,obra,3
438,cierto,2
439,seriamente,1
440,amenazada,1
441,niega,2
442,bellezas,1
443,naturales,1
444,hablar,4
445,patrimonio,1
446,natural,3
447,desastre,2
448,petruscosas,5
449,ah,7
450,ok,5
451,gracias💤,1
452,mal,3
453,categorías,1
454,ninguno,1
455,dos,16
456,sabrina,2
457,sga,1
458,sdvk,1
459,‘strawberry’,1
460,supermoon,1
461,adorn,1
462,night,1
463,sky,1
464,wednesday,1
465,through,1
466,friday,1
467,entrevisté,1
468,enrique,1
469,castell,1
470,presidente,3
471,comisión,3
472,ad,2
473,hoc,1
474,cvg,3
475,material,1
476,debate,2
477,futuro,3
478,empresas,10
479,básicas,8
480,sheyla,1
481,buenísima,1
482,jdebastosh,2
483,aaad,1
484,repaoc,1
485,repbowman,1
486,rashidatlaib,1
487,coribush,1
488,padre,4
489,desapareció,1
490,años,26
491,misterio,1
492,convirtió,2
493,dónde,4
494,marcosdavidv,12
495,gabyarocha,3
496,hola,3
497,nombre,3
498,marcos,1
499,david,3
500,gustan,1
501,guacamayas,2
502,francis,2
503,piénsalo,1
504,ventana,2
505,balcón,2
506,semillas,1
507,cambures,1
508,canto,1
509,unas,5
510,bellas,1
511,servicio,5
512,sidor,17
513,dólares,1
514,amenazas,1
515,abusos,2
516,militares,3
517,crean,1
518,falso,2
519,efecto,1
520,normalización”,1
521,crisis,5
522,combustible,1
523,bolívar,18
524,proyectomujeres,1
525,maru,1
526,salazar,1
527,caracasapie,2
528,calle,3
529,sikiukeli,1
530,¡braaaaavo,1
531,malagongil,3
532,cguillenm,1
533,jlsilva,1
534,necesitamos,4
535,década,1
536,preso,2
537,ninguna,2
538,prueba,2
539,ferrominero,1
540,rodney,2
541,álvarez,1
542,asistir,3
543,querida,7
544,marila,1
545,bueno,14
546,si,31
547,chávez,7
548,rangel,8
549,decían,2
550,transparentes,1
551,defensores,1
552,vive,4
553,séquito,1
554,saqueó,1
555,arruinó,1
556,luzmacarpio,1
557,leonervis,1
558,pableostos,4
559,epa,9
560,doctoralucia,1
561,suarezmleo,3
562,bredowinstitut,1
563,leito,1
564,tanke,1
565,whatever,1
566,tataramirez,2
567,háblame,2
568,dictadura,7
569,quiere,4
570,leas,1
571,poderosos,1
572,tampoco,4
573,¿y,6
574,cuándo,2
575,tsj,2
576,quitará,1
577,bloqueo,1
578,elecciones,3
579,sindicales,4
580,café,5
581,itinerante,1
582,miguel,2
583,siso,1
584,disco,1
585,últimos,2
586,días,10
587,gabosama,3
588,latimes,1
589,mismo,3
590,rivas,4
591,by,24
592,lmaracara,3
593,🤡🤡,1
594,rt,9
595,jajajajaja,10
596,andrehely,3
597,recuerdo,5
598,primera,5
599,vez,11
600,plancharon,1
601,cabello,2
602,recibir,3
603,diploma,1
604,honor,3
605,aquello,1
606,lloré,1
607,horrible,2
608,quedó,5
609,hacerme,1
610,trenza,1
611,warns,1
612,turn,1
613,away,2
614,iranian,1
615,ships,1
616,believed,1
617,be,3
618,carrying,1
619,arms,1
620,politico,1
621,andrepuche,1
622,busco,1
623,felicidades,5
624,adrián,1
625,buscando,2
626,fórmula,1
627,hidratación,1
628,ortega,1
629,arrecia,1
630,ofensiva,1
631,detiene,3
632,opositores,3
633,aspirantes,1
634,presidencia,1
635,nicaragua,1
636,che,21
637,menos,12
638,avionetas,1
639,ayuda,8
640,shayi,1
641,guasipati,1
642,necesita,5
643,operación,3
644,torsión,1
645,ovárica,1
646,cuesta,1
647,caso,9
648,cvm,1
649,fija,1
650,nuevas,1
651,reglas,2
652,frenar,1
653,reclamos,1
654,vacuna”,1
655,alcabalas,1
656,hacia,4
657,sur,6
658,¿dónde,1
659,vivimos,2
660,global,4
661,personas,3
662,desaparecidas,2
663,youtube,4
664,efectonaim,1
665,odelopez,8
666,gobernación,2
667,ufana,1
668,ser,9
669,cuartel,1
670,alcaldías,1
671,pequeños,1
672,caudillos,1
673,pasa,5
674,liberar,1
675,fincas,2
676,piar,2
677,invasores,1
678,piden,2
679,novillos,1
680,payloader,1
681,hectáreas,2
682,mcflurry,1
683,mucha,3
684,molestia,1
685,vuelvan,1
686,graduar,1
687,😝😝😝,1
688,caaarajo,1
689,naguará,2
690,justiciaparadorialcely,1
691,justiciaparamartha,1
692,alto,1
693,fuego,1
694,lavega,1
695,consigna,2
696,vida,7
697,digna,1
698,sigue,4
699,sonando,1
700,alfredoinfante,1
701,pide,4
702,orar,1
703,paz,5
704,hecsev,1
705,hizo,10
706,decidir,1
707,tocar,1
708,posición,1
709,youtuber,1
710,ciudadano,3
711,periodista,9
712,político,4
713,cantante,1
714,artista,1
715,leí,1
716,página,3
717,ningún,3
718,libro,3
719,escolar,1
720,turba,1
721,blancas,1
722,quemó,1
723,lugar,5
724,llamado,1
725,black,1
726,wall,1
727,street,1
728,tom,2
729,hanks,2
730,entiende,1
731,solo,13
732,actuar,1
733,figura,1
734,you,5
735,should,1
736,learn,1
737,truth,1
738,about,1
739,tulsa,1
740,race,1
741,massacre,1
742,sigan,1
743,codehciu,5
744,sonindelebles,8
745,instagram,1
746,historias,4
747,fosasdelsilencio,6
748,compilamos,1
749,voces,2
750,víctimas,2
751,quieres,3
752,contarnos,2
753,escribe,1
754,desaparicionesve,2
755,gmail,3
756,com,2
757,desapariciones,9
758,forzadas,2
759,minas,6
760,dejando,1
761,niños,9
762,terrible,1
763,situación,3
764,vulnerabilidad,1
765,perpetua,2
766,espiral,1
767,violencia,6
768,pretenden,2
769,mensaje,1
770,comunidad,7
771,castigo,1
772,ejemplarizante,1
773,intentan,2
774,buscar,1
775,cierran,1
776,puerta,2
777,arcominero,3
778,prohibido,1
779,asesinatos,1
780,comienzan,2
781,desaparición,2
782,tortura,1
783,capítulo,2
784,escucharás,1
785,vivir,3
786,elcallao,1
787,pasan,2
788,mineros,3
789,familiares,3
790,intento,2
791,sobrevivir,2
792,datos,3
793,desaparecidos,6
794,zona,4
795,vienen,2
796,amazonas,4
797,anzoátegui,1
798,aragua,1
799,carabobo,1
800,distrito,1
801,capital,2
802,mérida,1
803,miranda,1
804,nueva,3
805,esparta,1
806,sucre,1
807,táchira,1
808,trujillo,1
809,registro,4
810,mujeres,6
811,ocurre,1
812,callao,7
813,ucab,2
814,niñas,3
815,explotadas,1
816,sexualmente,1
817,encontrado,2
818,patrón,1
819,frecuente,1
820,rebeca,1
821,núñez,1
822,aldrin,1
823,torres,1
824,contamos,5
825,alianza,2
826,seguimiento,2
827,hacemos,2
828,¿por,7
829,pocas,2
830,veces,4
831,claro,3
832,relación,1
833,acción,2
834,omisión,1
835,poder,7
836,aunque,7
837,secreto,2
838,atrevido,1
839,protestar,2
840,impera,1
841,miedo,4
842,valor,2
843,tremendo,3
844,buen,5
845,investigación,4
846,contraloría,1
847,haciendo,1
848,elpitazotv,6
849,equipo,7
850,corresponsales,1
851,red,2
852,poderosa,1
853,nota,2
854,exigen,2
855,investigar,5
856,alcalde,1
857,asesinato,2
858,sector,3
859,minero,6
860,gtaveledo,2
861,draagarcia,1
862,marianaramirezz,11
863,demasiado,5
864,esperaba,2
865,fedesiete,4
866,augustocesar,2
867,escucho,2
868,ivanereyes,4
869,sincero,1
870,jajajajajaja,2
871,bonny,3
872,cepeda,3
873,viceministro,1
874,república,1
875,dominicana,1
876,así,16
877,maneja,1
878,clientes,1
879,tabulador,1
880,paciencia,1
881,whatsapp,4
882,ericklezama,3
883,iluminador,1
884,conmovedor,1
885,minuto,3
886,santiago,1
887,matías,1
888,comienza,2
889,precisar,1
890,admite,1
891,recibió,1
892,mil,8
893,cantarle,1
894,maduro,10
895,gedv,5
896,verdes,1
897,grupo,4
898,académicos,1
899,ee,2
900,uu,2
901,advierte,1
902,democracia,3
903,fundamentalmente,1
904,juego,3
905,juzgará,1
906,hagamos,4
907,momento,5
908,exhortan,1
909,congreso,2
910,hacer,6
911,necesario,2
912,evitar,1
913,manipulen,1
914,electorales,1
915,ayudarnos,1
916,cuello”,1
917,jhoalys,3
918,alimietorres,2
919,necesito,5
920,bonita,3
921,hará,3
922,vibrar,1
923,continente,1
924,oh,1
925,desiesquivel,2
926,melaperezarias,10
927,siento,7
928,quieren,2
929,exportar,1
930,convirtieron,2
931,celdas,3
932,líneas,1
933,producción,6
934,ruina,1
935,express,1
936,ginesdejongh,2
937,complejo,1
938,difícil,3
939,abordaje,1
940,orial,6
941,pasado,1
942,comerla,1
943,senda,1
944,gastritis,1
945,atravesando,1
946,pacientes,6
947,psiquiátricos,2
948,cuéntanos,1
949,vía,2
950,dm,4
951,cc,13
952,mlclisanchez,7
953,ewalds,4
954,luzmelyreyes,5
955,boonbar,6
956,ronnarisquez,2
957,mruizsilvera,1
958,victoramaya,3
959,fabiolaferrero,6
960,zerpius,1
961,tinedoguia,1
962,oscarmedina,13
963,laurahcastillo,7
964,amoleiro,1
965,inaitriago,1
966,twdecristina,5
967,melaniobar,8
968,julepineda,1
969,mayepri,2
970,tamoac,1
971,marielbanunez,1
972,anaeazpurua,1
973,estimado,1
974,cuenta,7
975,anotado,2
976,how,4
977,send,1
978,investigative,1
979,tips,1
980,miami,2
981,herald,2
982,we,2
983,need,1
984,your,3
985,help,1
986,on,2
987,coronavirus,2
988,paraqueporfa,1
989,lean,2
990,cáncer,4
991,equipos,6
992,ciudlab,1
993,recordó,1
994,poeta,2
995,doloroso,2
996,ojalá,3
997,jamás,1
998,normalicemos,1
999,caminantes,1
1000,viajan,1
1001,solos,1
1002,presos,1
1003,políticos,2
1004,caribe,1
1005,tantos,7
1006,gladylisflores,2
1007,aporte,3
1008,déjame,2
1009,tepuy,1
1010,orinoco,7
1011,caroní,8
1012,cascada,1
1013,paseo,1
1014,llovizna,2
1015,emocional,1
1016,¡este,1
1017,premio,1
1018,regionalista,1
1019,debo,2
1020,decir,4
1021,xd,7
1022,karla,1
1023,🙏🏼,2
1024,bolsonaro,1
1025,unidos,1
1026,causa,2
1027,devastación,1
1028,poemas,1
1029,spaces,1
1030,combates,1
1031,libraron,1
1032,mes,1
1033,israel,2
1034,hamás,1
1035,menores,1
1036,murieron,1
1037,gaza,1
1038,reportes,1
1039,iniciales,1
1040,perturbador,1
1041,confinamiento,2
1042,tribunal,1
1043,holandés,1
1044,consideró,1
1045,shell,1
1046,parcialmente,1
1047,responsable,2
1048,cambio,2
1049,climático,1
1050,activista,1
1051,consigue,1
1052,puestos,1
1053,mesa,2
1054,directiva,1
1055,exxon,1
1056,wsj,2
1057,vecinos,4
1058,atención,5
1059,urgente,7
1060,psiquiátricas,1
1061,encerradas,1
1062,apartamento,1
1063,terrazas,1
1064,pfcontrerasv,8
1065,excelente,5
1066,favoritos,3
1067,recomendado,1
1068,consentidos,1
1069,tocó,1
1070,pandemia,5
1071,armandoinfo,3
1072,roman,1
1073,protasevich,1
1074,diana,1
1075,lukashenko,1
1076,pais,5
1077,armandoaltuve,2
1078,mariengracia,5
1079,raynerpenar,2
1080,dgonzalezt,2
1081,caramba,7
1082,¿estás,1
1083,leyendo,1
1084,adrigutierrez,1
1085,minerosguayana,1
1086,sé,7
1087,rick,2
1088,jajajajajajaja,4
1089,pobres,2
1090,país,7
1091,comunidades,4
1092,indígenas,4
1093,vulnerables,2
1094,🍻🍻🍻🍻,1
1095,pattylaya,1
1096,felicitaciones,1
1097,patricia,1
1098,año,6
1099,crecimiento,2
1100,falla,2
1101,microcentral,1
1102,deja,5
1103,energía,3
1104,eléctrica,2
1105,indígena,1
1106,posadas,1
1107,canaima,1
1108,animales,1
1109,riesgo,2
1110,invasión,1
1111,manteco,1
1112,historiasqlaten,1
1113,johaosorioh,2
1114,durísimo,1
1115,zimrirosas,3
1116,simple,1
1117,fondo,1
1118,problema,3
1119,economía,2
1120,¿quién,3
1121,trabajar,4
1122,billetes,2
1123,monopolio,1
1124,amenazan,1
1125,transportistas,1
1126,revocarles,1
1127,concesiones,1
1128,comerciantes,1
1129,insisten,1
1130,bs,4
1131,billete,4
1132,sabemos,3
1133,cuál,2
1134,verdadero,3
1135,problemita,1
1136,¿la,1
1137,respuesta,1
1138,regional,1
1139,👇🏼,2
1140,protagonista,1
1141,discordia,1
1142,ciudadguayana,1
1143,bs🤑,1
1144,hiperinflación,1
1145,ayyyy,1
1146,noooooo,1
1147,bella,5
1148,😘😘,1
1149,tuit,3
1150,pasar,3
1151,agachado,1
1152,extrañaría,1
1153,viviendo,2
1154,casa,8
1155,ferrominera,3
1156,campo,2
1157,bañándose,1
1158,piscina,1
1159,jugando,2
1160,golf,1
1161,caronoco,1
1162,takag,5
1163,tersa,1
1164,mágica,1
1165,veraciertaja,1
1166,desafortunado,1
1167,comentario,2
1168,oferta,3
1169,cuentas,3
1170,naldoxx,6
1171,anabgonzalezr,1
1172,😍😍😍😍,1
1173,ivanbor,1
1174,malatorin,1
1175,mala,1
1176,elnacional,1
1177,dio,1
1178,oportunidad,3
1179,contar,2
1180,ocurría,1
1181,inicios,1
1182,socialista,3
1183,destrucción,2
1184,trabajadores,10
1185,espacio,3
1186,lblancor,4
1187,abrí,1
1188,jajaja,13
1189,do,2
1190,remember,2
1191,when,3
1192,joined,1
1193,twitter,2
1194,mytwitteranniversary,1
1195,🥳🥳🥳y,1
1196,perseguía,1
1197,redacción,2
1198,abrieran,1
1199,sigo,1
1200,siendo,3
1201,rey,1
1202,guaidó,1
1203,manda,2
1204,recado,1
1205,bravos,1
1206,¿revisaste,1
1207,tiktoróscopo,1
1208,pusimos,1
1209,astrales,1
1210,voz,3
1211,experiencia,4
1212,arperaza,1
1213,ucabguayana,8
1214,usted,1
1215,andaba,1
1216,opinión,2
1217,excusas,1
1218,vista,2
1219,gorda,1
1220,abuso,4
1221,retrasar,1
1222,adopción,1
1223,protocolos,1
1224,revisar,1
1225,formas,2
1226,relacionarnos,1
1227,físicos,1
1228,virtuales,1
1229,suficientes,1
1230,adicción,1
1231,da,3
1232,lotería,1
1233,vacunas,5
1234,literal,1
1235,comité,1
1236,prevé,1
1237,familias,4
1238,temporada,1
1239,lluvias,1
1240,amigo,5
1241,consuma,1
1242,dominio,1
1243,partido,2
1244,republicano,1
1245,tras,2
1246,defenestrar,1
1247,liz,1
1248,cheney,1
1249,críticas,1
1250,discurso,1
1251,momentos,2
1252,pragmatismo,1
1253,intenta,1
1254,imponerse,1
1255,garantizar,2
1256,washington,1
1257,post,3
1258,named,1
1259,longtime,1
1260,journalist,1
1261,sally,1
1262,buzbee,1
1263,associated,1
1264,press,1
1265,its,1
1266,executive,1
1267,editor,2
1268,marking,1
1269,first,2
1270,time,1
1271,woman,1
1272,been,2
1273,appointed,1
1274,lead,1
1275,year,1
1276,old,1
1277,news,2
1278,organization,1
1279,gabriel,1
1280,reportero,1
1281,¿para,1
1282,sirve,1
1283,facebook,3
1284,iniciativa,1
1285,tech,1
1286,transparency,1
1287,project,1
1288,reportó,2
1289,páginas,2
1290,ofrecían,1
1291,cruces,1
1292,ilegales,1
1293,frontera,1
1294,abiertamente,1
1295,primer,5
1296,campamento,3
1297,migrantes,3
1298,negocio,1
1299,coyotes,1
1300,justice,1
1301,department,1
1302,secretly,1
1303,obtained,1
1304,reporters’,1
1305,phone,1
1306,records,1
1307,pa,3
1308,dolor,3
1309,falte,1
1310,garganta,1
1311,cante,1
1312,kany,1
1313,garcía,1
1314,natalia,3
1315,lafourcade,3
1316,remamos,1
1317,official,1
1318,video,2
1319,periódicos,1
1320,impuso,1
1321,entregar,1
1322,chavismo,3
1323,oposición,2
1324,entender,2
1325,ola,2
1326,denuncias,6
1327,sexual,3
1328,foro,2
1329,organizado,5
1330,cinco,5
1331,¡bravo,1
1332,🥳🥳,1
1333,magadescalza,1
1334,¿cuáles,1
1335,emociones,1
1336,intensas,1
1337,hablas,1
1338,ingeniero,2
1339,potencia,1
1340,almacenamiento,2
1341,distribución,1
1342,industria,3
1343,bebidas,1
1344,chile,1
1345,extrabajador,1
1346,diseña,1
1347,piezas,1
1348,renault,1
1349,españa,1
1350,trabaja,1
1351,generación,3
1352,limpia,2
1353,guayanesa,1
1354,prestada,1
1355,siderúrgica,3
1356,sueña,1
1357,volver,2
1358,reimpulsar,1
1359,corpoelec,1
1360,acoso,5
1361,herida,1
1362,too,2
1363,agresiones,1
1364,sexuales,1
1365,gijn,1
1366,útil,1
1367,rorybranker,1
1368,importan,1
1369,fronterizo,1
1370,casos,1
1371,trimestre,1
1372,tochekarla,3
1373,busca,2
1374,microsponsorliterario,1
1375,doy,1
1376,testimonio,1
1377,inteligencia,3
1378,talento,3
1379,persistencia,1
1380,creatividad,2
1381,talentos,2
1382,útiles,1
1383,novela,1
1384,ficción,1
1385,histórica,2
1386,periodistas,5
1387,españoles,1
1388,mueren,2
1389,asesinados,1
1390,ataque,1
1391,burkina,1
1392,faso,1
1393,rompe,1
1394,corazón,5
1395,posible,3
1396,fuiooo,1
1397,definición,1
1398,ausente,1
1399,gustaría,1
1400,prestara,1
1401,apoyo,5
1402,entiendan,1
1403,hijo,4
1404,marco,1
1405,pereira,1
1406,chamo,1
1407,buscaba,1
1408,metales,1
1409,alcantarillas,3
1410,auxilio,1
1411,rescate,1
1412,bomberos,1
1413,abrir,1
1414,reabrir,1
1415,encontrar,1
1416,cadáver,1
1417,menor,1
1418,ahora,8
1419,tuberías,1
1420,infopublicave,4
1421,rubenblades,1
1422,bailar,1
1423,viernes,3
1424,tipo,3
1425,tranquilo,1
1426,conatel,1
1427,familiar,3
1428,desaparecido,2
1429,escríbenos,1
1430,contado,2
1431,dimensión,2
1432,humanitaria,2
1433,reportan,1
1434,eléctrico,1
1435,darielasosa,15
1436,icfj,2
1437,ijnetes,1
1438,derechoinfancia,1
1439,victoriaarm,2
1440,celesteariela,2
1441,máximo,2
1442,funciona,2
1443,🙌🏻🙌🏻🙌🏻🙌🏻,1
1444,daaanicr,1
1445,bellísimo,1
1446,parque,1
1447,nacional,2
1448,quitarle,1
1449,pepitas,1
1450,pasaba,2
1451,buscamos,1
1452,extrabajadoras,1
1453,laborando,1
1454,área,1
1455,exterior,1
1456,interesa,2
1457,participar,2
1458,escríbeme,1
1459,interventor,1
1460,brazo,1
1461,cerrar,1
1462,democráticos,1
1463,dibujo,1
1464,libre,2
1465,día,11
1466,lubrio,5
1467,angelproletario,2
1468,rebeldes,1
1469,dicen,2
1470,llamar,1
1471,nadie,4
1472,cayendo,1
1473,pretencioso,1
1474,abuelo,1
1475,joelnix,2
1476,murió,3
1477,hospital,1
1478,ruiz,1
1479,páez,1
1480,ventilador,1
1481,mecánico,1
1482,pudieron,2
1483,entubarlo,1
1484,favor,5
1485,ayudemos,5
1486,abuelos,1
1487,alumna,1
1488,profesional,1
1489,compañera,1
1490,dato,1
1491,disparador,1
1492,arlettemontilla,2
1493,escríbele,1
1494,rominahendlin,1
1495,bellíiiiisima,1
1496,todos”,1
1497,movilizaron,1
1498,pnud,1
1499,noticia,7
1500,legal,1
1501,democrático,2
1502,inmunización,2
1503,social,2
1504,elaborado,1
1505,instituciones,1
1506,ciudadanos,2
1507,delegamos,1
1508,saben,2
1509,marzo,5
1510,publicó,1
1511,residentes,1
1512,mayores,2
1513,urbanización,1
1514,cayos,1
1515,florida,2
1516,vacunaron,1
1517,mayoría,2
1518,gobernador,2
1519,donantes,2
1520,ricos,1
1521,gop,2
1522,funcionario,2
1523,obligado,1
1524,explicar,2
1525,privilegio,1
1526,acceso,1
1527,vacuna,2
1528,investigaría,1
1529,corrupción,5
1530,¿que,1
1531,público,3
1532,vacune,1
1533,militarizado,1
1534,vacunación,2
1535,transparente,1
1536,población,1
1537,vulnerable,1
1538,personal,1
1539,sanitario,1
1540,adultos,1
1541,mauriciolopezch,3
1542,excelsior,1
1543,gama,1
1544,haré,1
1545,hilo,3
1546,coberturas,2
1547,inolvidables,1
1548,ronaldbalzag,2
1549,acertado,1
1550,firmé,1
1551,artículo,2
1552,fuente,1
1553,laboral,4
1554,escuela,3
1555,época,3
1556,intenso,1
1557,aprendizaje,3
1558,guía,3
1559,gustó,1
1560,marien,1
1561,detrás,1
1562,leonerhh,6
1563,lanzamos,1
1564,valeriapedicini,1
1565,poderosaschicas,1
1566,¡¡bieen,1
1567,sashenka,1
1568,¿las,1
1569,comen,1
1570,ropa,1
1571,elbustv,1
1572,colita,1
1573,please,1
1574,pedimos,1
1575,hernández,1
1576,barquisimeto,2
1577,cuidados,2
1578,intensivos,2
1579,seguro,1
1580,resistiendo,1
1581,superar,2
1582,covid,10
1583,detalles,1
1584,👇🏻,7
1585,reuters,1
1586,names,1
1587,in,7
1588,chief,1
1589,mujer,2
